annotation_approver,id,label,text,user
,341,1,"Los ""buenos deseos"" de los comunistas nunca son buenos porque provienen de gente mala, desalmada, que avala el atropello a los DDHH de cualquiera que no se someta a su yugo opresor criminal fascista!! Son los mayores criminales de la historia y jamás se han atrevido a reconocerlo",1
,341,7,"Los ""buenos deseos"" de los comunistas nunca son buenos porque provienen de gente mala, desalmada, que avala el atropello a los DDHH de cualquiera que no se someta a su yugo opresor criminal fascista!! Son los mayores criminales de la historia y jamás se han atrevido a reconocerlo",1
,341,3,"Los ""buenos deseos"" de los comunistas nunca son buenos porque provienen de gente mala, desalmada, que avala el atropello a los DDHH de cualquiera que no se someta a su yugo opresor criminal fascista!! Son los mayores criminales de la historia y jamás se han atrevido a reconocerlo",1
,342,1,"Feliz Añooo pa todos! Mucho amor, mucha buena vida y que todos sus deseos se cumplan.\n\nSi eres chavista o madurista el coño de tu madre. Tu año será igual de mierda que el pasado.",1
,342,7,"Feliz Añooo pa todos! Mucho amor, mucha buena vida y que todos sus deseos se cumplan.\n\nSi eres chavista o madurista el coño de tu madre. Tu año será igual de mierda que el pasado.",1
,342,3,"Feliz Añooo pa todos! Mucho amor, mucha buena vida y que todos sus deseos se cumplan.\n\nSi eres chavista o madurista el coño de tu madre. Tu año será igual de mierda que el pasado.",1
,343,1,Si el puto negro no fallara mas que una escopeta de feria no desearías tanto la muerte de Klopp,1
,343,5,Si el puto negro no fallara mas que una escopeta de feria no desearías tanto la muerte de Klopp,1
,343,3,Si el puto negro no fallara mas que una escopeta de feria no desearías tanto la muerte de Klopp,1
,344,2,"La ley te afecta aunque no hayas hecho nada, simplemente con la palabra de una mujer.\n\nA lo mejor el puto peligro es el que miente a sus seguidores por un puñado de likes. https://twitter.com/gerardotc/status/1080797729801097216 …",1
,344,3,"La ley te afecta aunque no hayas hecho nada, simplemente con la palabra de una mujer.\n\nA lo mejor el puto peligro es el que miente a sus seguidores por un puñado de likes. https://twitter.com/gerardotc/status/1080797729801097216 …",1
,345,2,"Que vd sea hombre o mujer cambia mucho el cuento, por eso no quiere decirlo, jeje. Q se cree, q la gente es idiota? No toma el pelo a nadie. Y habla de etiquetas pero me califica de progre. Otra incoherencia más, y van...",1
,345,4,"Que vd sea hombre o mujer cambia mucho el cuento, por eso no quiere decirlo, jeje. Q se cree, q la gente es idiota? No toma el pelo a nadie. Y habla de etiquetas pero me califica de progre. Otra incoherencia más, y van...",1
,346,1,gente coachella es un festival de mierda y sus dueños son mas mierda todavia. estan financiando a chabones q apoyan a trump y q donan a fundaciones pro-gun y anti-lgbt. just saying.,1
,346,7,gente coachella es un festival de mierda y sus dueños son mas mierda todavia. estan financiando a chabones q apoyan a trump y q donan a fundaciones pro-gun y anti-lgbt. just saying.,1
,346,3,gente coachella es un festival de mierda y sus dueños son mas mierda todavia. estan financiando a chabones q apoyan a trump y q donan a fundaciones pro-gun y anti-lgbt. just saying.,1
,347,1,"Que protección tenéis tonta del culo si os están hartando de violar y matar y lo queréis solucionar con cursillos en vez de verlos pudrirse en la cárcel, aunque eso sí cursillos bien subvencionados. Venga ya con el cuento chino a otro, Un asesino, una soga al cuello. Pamplinas!!!",1
,347,3,"Que protección tenéis tonta del culo si os están hartando de violar y matar y lo queréis solucionar con cursillos en vez de verlos pudrirse en la cárcel, aunque eso sí cursillos bien subvencionados. Venga ya con el cuento chino a otro, Un asesino, una soga al cuello. Pamplinas!!!",1
,348,1,Es fácil asumir que este gobierno dejó de ser Revolucionario y chavista hoy sólo son un conjunto de corruptos y neoliberales anti obrero,1
,348,7,Es fácil asumir que este gobierno dejó de ser Revolucionario y chavista hoy sólo son un conjunto de corruptos y neoliberales anti obrero,1
,348,3,Es fácil asumir que este gobierno dejó de ser Revolucionario y chavista hoy sólo son un conjunto de corruptos y neoliberales anti obrero,1
,349,1,Es 1 sólo caso aislado y clarin hace una fiesta. Mas zurdo no puede ser este diario de mierda,1
,349,7,Es 1 sólo caso aislado y clarin hace una fiesta. Mas zurdo no puede ser este diario de mierda,1
,349,3,Es 1 sólo caso aislado y clarin hace una fiesta. Mas zurdo no puede ser este diario de mierda,1
,350,2,Mmmm y que interés tuvo esta mujer para matar a la Sra .,1
,350,4,Mmmm y que interés tuvo esta mujer para matar a la Sra .,1
,351,2,"¿ALGUIEN SABE CÓMO SE LLAMA EL PELOTUDO ESTE DE TN?\n\nEstos borders que ponen de muñequitos de torta, no la entienden, no la quieren entender y les da bronca que otro entienda.\nEl idiota quiere linchamiento y... https://www.facebook.com/enrique.j.box/posts/10217736803670466 …",1
,351,4,"¿ALGUIEN SABE CÓMO SE LLAMA EL PELOTUDO ESTE DE TN?\n\nEstos borders que ponen de muñequitos de torta, no la entienden, no la quieren entender y les da bronca que otro entienda.\nEl idiota quiere linchamiento y... https://www.facebook.com/enrique.j.box/posts/10217736803670466 …",1
,352,2,La ministra de justicia a contestado: ahora mismo se lo digo al maricon de Marlaska.,1
,352,3,La ministra de justicia a contestado: ahora mismo se lo digo al maricon de Marlaska.,1
,353,2,marica yo digo q rik es fake ok,1
,353,3,marica yo digo q rik es fake ok,1
,354,1,"Me gustaría que hubiera finalizado diciendo ""y Guti maricon"".",1
,354,8,"Me gustaría que hubiera finalizado diciendo ""y Guti maricon"".",1
,354,3,"Me gustaría que hubiera finalizado diciendo ""y Guti maricon"".",1
,355,1,Qué miedo marica. https://twitter.com/jairbolsonaro/status/1080460450440138752 …,1
,355,8,Qué miedo marica. https://twitter.com/jairbolsonaro/status/1080460450440138752 …,1
,355,3,Qué miedo marica. https://twitter.com/jairbolsonaro/status/1080460450440138752 …,1
,356,1,No nada...se hizo el marica,1
,356,8,No nada...se hizo el marica,1
,356,3,No nada...se hizo el marica,1
,357,2,Mejor nos cogemos a la tuya y de paso a tu hermana tías y abuela pedazo de puerco mal parido pero que se puede esperar de pinche puto  wilo de mierda  ardido del culo por el que te violó tu padre asqueroso joto  maricon  Chinga tu puta bomba negra y cogida madre tu Y el América,1
,357,3,Mejor nos cogemos a la tuya y de paso a tu hermana tías y abuela pedazo de puerco mal parido pero que se puede esperar de pinche puto  wilo de mierda  ardido del culo por el que te violó tu padre asqueroso joto  maricon  Chinga tu puta bomba negra y cogida madre tu Y el América,1
,358,2,marica tu pierdes la paciencia en un seg https://twitter.com/luisafgarciam/status/1081651304232112129 …,1
,358,3,marica tu pierdes la paciencia en un seg https://twitter.com/luisafgarciam/status/1081651304232112129 …,1
,359,2,"marica odio cuando los gringos dicen ""soy americano"". Marica entonces SI SÓLO ESTADOS UNIDOS ES AMÉRICA DÓNDE QUEDAMOS LOS OTROS PAÍSES? EN LA ATLÁNTIDA???????????",1
,359,3,"marica odio cuando los gringos dicen ""soy americano"". Marica entonces SI SÓLO ESTADOS UNIDOS ES AMÉRICA DÓNDE QUEDAMOS LOS OTROS PAÍSES? EN LA ATLÁNTIDA???????????",1
,360,1,"Jaaaaaaaaajajajajajaja!  Jamás te lo perdonaré, negro de mierda!  JAMÁS!",1
,360,5,"Jaaaaaaaaajajajajajaja!  Jamás te lo perdonaré, negro de mierda!  JAMÁS!",1
,360,3,"Jaaaaaaaaajajajajajaja!  Jamás te lo perdonaré, negro de mierda!  JAMÁS!",1
,361,2,Pongo I Follow Rivers y automáticamente empiezo a saltar como una marica por toda la casa,1
,361,3,Pongo I Follow Rivers y automáticamente empiezo a saltar como una marica por toda la casa,1
,362,1,"Aquí la única salida del régimen comunista criminal es por la vía \nde la ayuda externa.\nLo electoral, constitucional, pacífico y democrático, es una ILUSIÓN PARA ESTUPIDOS 10E-11E! \nDiálogo con el Régimen y Negociación con NM, @jguaido por ahí te veo. Cuidado!",1
,362,7,"Aquí la única salida del régimen comunista criminal es por la vía \nde la ayuda externa.\nLo electoral, constitucional, pacífico y democrático, es una ILUSIÓN PARA ESTUPIDOS 10E-11E! \nDiálogo con el Régimen y Negociación con NM, @jguaido por ahí te veo. Cuidado!",1
,362,4,"Aquí la única salida del régimen comunista criminal es por la vía \nde la ayuda externa.\nLo electoral, constitucional, pacífico y democrático, es una ILUSIÓN PARA ESTUPIDOS 10E-11E! \nDiálogo con el Régimen y Negociación con NM, @jguaido por ahí te veo. Cuidado!",1
,363,1,"Nada bueno es un burro asesino, narco y comunista",1
,363,7,"Nada bueno es un burro asesino, narco y comunista",1
,363,3,"Nada bueno es un burro asesino, narco y comunista",1
,364,1,"Mamaaaa, que la bicicleta no es rápida, que no quería un Chocobar, comienzas a defender al ladron y a criticar al Gobierno. Zurdo de mierda, el chorro te robó el cerebro y no te avivaste... Nabo.",1
,364,7,"Mamaaaa, que la bicicleta no es rápida, que no quería un Chocobar, comienzas a defender al ladron y a criticar al Gobierno. Zurdo de mierda, el chorro te robó el cerebro y no te avivaste... Nabo.",1
,364,3,"Mamaaaa, que la bicicleta no es rápida, que no quería un Chocobar, comienzas a defender al ladron y a criticar al Gobierno. Zurdo de mierda, el chorro te robó el cerebro y no te avivaste... Nabo.",1
,365,2,"Jeputa es de centro... yo pensé toda la vida que era fascista de ultraderecha, por que nadie me lo dijo, debí haber parecido un idiota. pic.twitter.com/V5w5gxuPOp",1
,365,3,"Jeputa es de centro... yo pensé toda la vida que era fascista de ultraderecha, por que nadie me lo dijo, debí haber parecido un idiota. pic.twitter.com/V5w5gxuPOp",1
,366,1,"Que vuestra organización criminal sea partifice de que entre en un país democrático la extrema derecha fascista y xenófoba, se paga. Que vuestra organización criminal son la misma lacra está ya más que demostrado.",1
,366,7,"Que vuestra organización criminal sea partifice de que entre en un país democrático la extrema derecha fascista y xenófoba, se paga. Que vuestra organización criminal son la misma lacra está ya más que demostrado.",1
,366,4,"Que vuestra organización criminal sea partifice de que entre en un país democrático la extrema derecha fascista y xenófoba, se paga. Que vuestra organización criminal son la misma lacra está ya más que demostrado.",1
,367,2,"Ya, eso siempre, mucho España de mierda, fascista y demás...menos mi pueblo\nPero si crees q te van a dejar ser un Cat original, lo llevas claro. Cuando todo esto pase te volverán a recordar que eres un charnego, ahora solo eres un tonto útil.",1
,367,3,"Ya, eso siempre, mucho España de mierda, fascista y demás...menos mi pueblo\nPero si crees q te van a dejar ser un Cat original, lo llevas claro. Cuando todo esto pase te volverán a recordar que eres un charnego, ahora solo eres un tonto útil.",1
,368,2,Dios es que ya independientemente de que nadie de ahí era lgbt lo de pelirrojo fue un puto chiste xdddhttps://twitter.com/toughbutweak/status/918936350459645955 …,1
,368,3,Dios es que ya independientemente de que nadie de ahí era lgbt lo de pelirrojo fue un puto chiste xdddhttps://twitter.com/toughbutweak/status/918936350459645955 …,1
,369,1,"por favor, nada que ver, mi flia tiene valores muy bien marcados, nosotros jamas votamos x ese ignorante de chavez JAMAS todo lo contrario le hemos hecho oposicion le recuerdo q chavez era comunista COMUNISTA adorador y títere de Fidel en q loca cabeza cabe q una perezjimenista https://twitter.com/robertzolano/status/1083858940000169989 …",1
,369,7,"por favor, nada que ver, mi flia tiene valores muy bien marcados, nosotros jamas votamos x ese ignorante de chavez JAMAS todo lo contrario le hemos hecho oposicion le recuerdo q chavez era comunista COMUNISTA adorador y títere de Fidel en q loca cabeza cabe q una perezjimenista https://twitter.com/robertzolano/status/1083858940000169989 …",1
,369,4,"por favor, nada que ver, mi flia tiene valores muy bien marcados, nosotros jamas votamos x ese ignorante de chavez JAMAS todo lo contrario le hemos hecho oposicion le recuerdo q chavez era comunista COMUNISTA adorador y títere de Fidel en q loca cabeza cabe q una perezjimenista https://twitter.com/robertzolano/status/1083858940000169989 …",1
,370,1,"Barreto, el pollo santander ay que aplaudirlo y para mi el cachi debe repetir pero lastimosente tenemos una gerencia podrida como todo buen chavista sucio, la partida las mato aguilar por su falta de compromiso",1
,370,7,"Barreto, el pollo santander ay que aplaudirlo y para mi el cachi debe repetir pero lastimosente tenemos una gerencia podrida como todo buen chavista sucio, la partida las mato aguilar por su falta de compromiso",1
,370,4,"Barreto, el pollo santander ay que aplaudirlo y para mi el cachi debe repetir pero lastimosente tenemos una gerencia podrida como todo buen chavista sucio, la partida las mato aguilar por su falta de compromiso",1
,371,2,Recién salgo de dormir con mi chongo. A las 2:30 recién lo ví pero fue genial. \nEsta noche me espera más temprano porque mañana vuelve la mujer y me quiere presentar a alguien. \nSeñora puta.,1
,371,3,Recién salgo de dormir con mi chongo. A las 2:30 recién lo ví pero fue genial. \nEsta noche me espera más temprano porque mañana vuelve la mujer y me quiere presentar a alguien. \nSeñora puta.,1
,372,2,vaya puto golazo nos acaba de encuadrar el negrata del mallorca yo flipo,1
,372,3,vaya puto golazo nos acaba de encuadrar el negrata del mallorca yo flipo,1
,373,2,"Es una abogada que defiende aferrimamente a los hombres denunciados por esta ley de mierda.\nA destapado muchas denuncias falsas.\nEs una feminista que lucha verdaderademente por la igualdad, no por el abuso continuado que intentan cometer las ratas chillonas contra nosotros. pic.twitter.com/7PWlFQNDS8",1
,373,3,"Es una abogada que defiende aferrimamente a los hombres denunciados por esta ley de mierda.\nA destapado muchas denuncias falsas.\nEs una feminista que lucha verdaderademente por la igualdad, no por el abuso continuado que intentan cometer las ratas chillonas contra nosotros. pic.twitter.com/7PWlFQNDS8",1
,374,2,"Mi hijo no es comunista podra ser tonto, estupido, inutil, comunista pero nunca una estrella de porno. pic.twitter.com/xNz6osKLqD",1
,374,4,"Mi hijo no es comunista podra ser tonto, estupido, inutil, comunista pero nunca una estrella de porno. pic.twitter.com/xNz6osKLqD",1
,375,1,"Para ti todo lo que suena a independencia es un crimen...si, Puigdemont es un criminal solo para la “justicia” de Españistan...el otro es un criminal a secas, machista, homófobo, xenófobo, racista y fascista...un ejemplo a seguir...y no, no voy a borrar el tweet...",1
,375,7,"Para ti todo lo que suena a independencia es un crimen...si, Puigdemont es un criminal solo para la “justicia” de Españistan...el otro es un criminal a secas, machista, homófobo, xenófobo, racista y fascista...un ejemplo a seguir...y no, no voy a borrar el tweet...",1
,375,4,"Para ti todo lo que suena a independencia es un crimen...si, Puigdemont es un criminal solo para la “justicia” de Españistan...el otro es un criminal a secas, machista, homófobo, xenófobo, racista y fascista...un ejemplo a seguir...y no, no voy a borrar el tweet...",1
,376,2,"y lo sale a correr con una botella de vidrio por  toda la plaza tirandole la botella con los pies y la situación termina la nena gritandole ""sos un pelotudo de mierda"" fue re marido y mujer jsjksjs",1
,376,3,"y lo sale a correr con una botella de vidrio por  toda la plaza tirandole la botella con los pies y la situación termina la nena gritandole ""sos un pelotudo de mierda"" fue re marido y mujer jsjksjs",1
,377,1,Lavate Guarrón antes de follar.  Duchate un poco y aseate que das asco. Luego elige uno de tus Levis Strauss de 100€ cada uno (no del carrefour). Y sigue con esa pinta de asqueroso feminazi.,1
,377,3,Lavate Guarrón antes de follar.  Duchate un poco y aseate que das asco. Luego elige uno de tus Levis Strauss de 100€ cada uno (no del carrefour). Y sigue con esa pinta de asqueroso feminazi.,1
,378,2,"Esta mujer es despreciable, cree que por ser congresista tiene derecho de gritar e insultar. Felizmente pronto  se le acabará la mamadera.",1
,378,4,"Esta mujer es despreciable, cree que por ser congresista tiene derecho de gritar e insultar. Felizmente pronto  se le acabará la mamadera.",1
,379,2,Tu mujer es una perra papi #spain #locotúmujeresunaperra\n#madrid\n#canciones\n#perra https://www.instagram.com/p/BsoCy_zFShYCSvM-QLZ0do_cmYvHhZcT2Tt0Jk0/?utm_source=ig_twitter_share&igshid=1eoehlldx3exz …,1
,379,4,Tu mujer es una perra papi #spain #locotúmujeresunaperra\n#madrid\n#canciones\n#perra https://www.instagram.com/p/BsoCy_zFShYCSvM-QLZ0do_cmYvHhZcT2Tt0Jk0/?utm_source=ig_twitter_share&igshid=1eoehlldx3exz …,1
,380,2,"@_SusoGH16_ eres lo más mierda que una mujer se puede echar a la cara.\nVergüenza de la educación y de los valores que te han dado.\nEspero que nunca le toque a una mujer de tu familia un chico que le haga lo que tú le has hecho a Aurah, ojalá que no.\nMachista de mierda",1
,380,3,"@_SusoGH16_ eres lo más mierda que una mujer se puede echar a la cara.\nVergüenza de la educación y de los valores que te han dado.\nEspero que nunca le toque a una mujer de tu familia un chico que le haga lo que tú le has hecho a Aurah, ojalá que no.\nMachista de mierda",1
,381,2,me da bronca que se haga la feminista y después trate de puta o se crea mejor que cualquier chica que le caiga mal,1
,381,3,me da bronca que se haga la feminista y después trate de puta o se crea mejor que cualquier chica que le caiga mal,1
,382,2,Qué enseñe la cara el marica,1
,382,3,Qué enseñe la cara el marica,1
,383,2,"Para nada, es solo un facho y un imbécil... Perdón por el pleonasmo",1
,383,4,"Para nada, es solo un facho y un imbécil... Perdón por el pleonasmo",1
,384,2,"Estúpido, asqueroso y sensual olor (milanesa, pierna bañada en aceite de 2 meses de uso frecuente y un delicioso quesillo fundido) a torta.",1
,384,4,"Estúpido, asqueroso y sensual olor (milanesa, pierna bañada en aceite de 2 meses de uso frecuente y un delicioso quesillo fundido) a torta.",1
,385,2,Cora te arrobé en unos videos miy buenos no sé si ya los habias visto pero excelente forma la del pibe callando y ubicando a una feminista idiota..,1
,385,4,Cora te arrobé en unos videos miy buenos no sé si ya los habias visto pero excelente forma la del pibe callando y ubicando a una feminista idiota..,1
,386,2,Es zurdo pero no es estupido ... pic.twitter.com/981UndQu8I,1
,386,4,Es zurdo pero no es estupido ... pic.twitter.com/981UndQu8I,1
,387,2,"alba flores y najwa nimri son las dos lgbt, el puto poder q tienen de verdad",1
,387,3,"alba flores y najwa nimri son las dos lgbt, el puto poder q tienen de verdad",1
,388,2,El primer negro que sale es el puto Usaint Bolt tiiiiio,1
,388,3,El primer negro que sale es el puto Usaint Bolt tiiiiio,1
,389,2,"Sí, si aplica entre nosotros. La curiosidad puede matar el ""indio"" ... \n\nPero, entre los tribunales si se demuestra que fue por curiosidad que gente sufrió daños, es veneno puro contra @Pemex ...\n\nSaludos...",1
,389,4,"Sí, si aplica entre nosotros. La curiosidad puede matar el ""indio"" ... \n\nPero, entre los tribunales si se demuestra que fue por curiosidad que gente sufrió daños, es veneno puro contra @Pemex ...\n\nSaludos...",1
,390,1,Jajsj callate torta ah,1
,390,8,Jajsj callate torta ah,1
,390,3,Jajsj callate torta ah,1
,391,1,"Mal, muy mal, maten al hijo de puta que mato a la mujer pero y los que no tienen nada que ver que? Todo por culpa del comunismo horrible. Que triste por los venezolanos. https://twitter.com/HectorReporta/status/1087164884570247168 …",1
,391,7,"Mal, muy mal, maten al hijo de puta que mato a la mujer pero y los que no tienen nada que ver que? Todo por culpa del comunismo horrible. Que triste por los venezolanos. https://twitter.com/HectorReporta/status/1087164884570247168 …",1
,391,3,"Mal, muy mal, maten al hijo de puta que mato a la mujer pero y los que no tienen nada que ver que? Todo por culpa del comunismo horrible. Que triste por los venezolanos. https://twitter.com/HectorReporta/status/1087164884570247168 …",1
,392,2,"Por eso reafirmo que es por su sexo y añado que no necesita la fuerza fisica. Todas esas mujeres que han muerto podrían haber envenenado a sus parejas. Y no lo hicieron. La mujer no es débil por su constitución física, la mujer es menos “violenta”, no tan predispuesta a matar",1
,392,4,"Por eso reafirmo que es por su sexo y añado que no necesita la fuerza fisica. Todas esas mujeres que han muerto podrían haber envenenado a sus parejas. Y no lo hicieron. La mujer no es débil por su constitución física, la mujer es menos “violenta”, no tan predispuesta a matar",1
,393,2,"Una buena mujer merece un hombre que sepa lo que tiene,... Es mejor estar sola, que vivir con un mediocre..... Gustavo  https://www.instagram.com/p/Bs76K9iBRSxjsTIvAhkykxc5-CG0AT00qnXgSY0/?utm_source=ig_twitter_share&igshid=7wks84bpzrs8 …",1
,393,4,"Una buena mujer merece un hombre que sepa lo que tiene,... Es mejor estar sola, que vivir con un mediocre..... Gustavo  https://www.instagram.com/p/Bs76K9iBRSxjsTIvAhkykxc5-CG0AT00qnXgSY0/?utm_source=ig_twitter_share&igshid=7wks84bpzrs8 …",1
,394,2,JAJAJAJAJAJAJA que chino hdp https://twitter.com/feldman_nico/status/1087432299967336449 …,1
,394,3,JAJAJAJAJAJAJA que chino hdp https://twitter.com/feldman_nico/status/1087432299967336449 …,1
,395,2,"Deberías de pasar de la lacra social del Guille. Es un posible futuro maltratador y luego va de feminista. Un fantasma — Me cago en tu puta madre sinceramente fantasmón a ver si tienes cojones de decírmelo personalmente venga, te espero en… https://curiouscat.me/claririka/post/767474355?t=1548180034 …",1
,395,3,"Deberías de pasar de la lacra social del Guille. Es un posible futuro maltratador y luego va de feminista. Un fantasma — Me cago en tu puta madre sinceramente fantasmón a ver si tienes cojones de decírmelo personalmente venga, te espero en… https://curiouscat.me/claririka/post/767474355?t=1548180034 …",1
,396,2,"Ese culo parece monumento. Seria un error no seguirlo mostrando. No indica qué seas puta, simplemente indica que eres una gran mujer.\n\nSegura. Guapa. Lo que es.",1
,396,3,"Ese culo parece monumento. Seria un error no seguirlo mostrando. No indica qué seas puta, simplemente indica que eres una gran mujer.\n\nSegura. Guapa. Lo que es.",1
,397,2,"Como me salga otra vez el puto vídeo de la mujer llena de lefa voy a acabar vomitando, porque la arcadita ya la tengo",1
,397,3,"Como me salga otra vez el puto vídeo de la mujer llena de lefa voy a acabar vomitando, porque la arcadita ya la tengo",1
,398,1,la puta maldita de tu madre maldito loco ojala te mueas maldito chavista,1
,398,7,la puta maldita de tu madre maldito loco ojala te mueas maldito chavista,1
,398,3,la puta maldita de tu madre maldito loco ojala te mueas maldito chavista,1
,399,1,Q marica,1
,399,8,Q marica,1
,399,3,Q marica,1
,400,2,"Presidentes vergas, no como AMLO marica https://twitter.com/mauriciomacri/status/1088165230499250178 …",1
,400,3,"Presidentes vergas, no como AMLO marica https://twitter.com/mauriciomacri/status/1088165230499250178 …",1
,401,2,Si están tan contentos con el trolo de maduro porque no se van con el? https://twitter.com/Vero_Mastro/status/1088196137327185920 …,1
,401,3,Si están tan contentos con el trolo de maduro porque no se van con el? https://twitter.com/Vero_Mastro/status/1088196137327185920 …,1
,402,1,"Como se puede ser tan ignorante? Fácil: siendo chavista (o podemista, es lo mismo) y/o comunista. Recuerden que para pertenecer a esos “gremios” hay que ser resentido y/o delincuente y/o bruto; de no ser esto último de nacimiento se vale aprobar un curso intensivo para idiotas",1
,402,7,"Como se puede ser tan ignorante? Fácil: siendo chavista (o podemista, es lo mismo) y/o comunista. Recuerden que para pertenecer a esos “gremios” hay que ser resentido y/o delincuente y/o bruto; de no ser esto último de nacimiento se vale aprobar un curso intensivo para idiotas",1
,402,4,"Como se puede ser tan ignorante? Fácil: siendo chavista (o podemista, es lo mismo) y/o comunista. Recuerden que para pertenecer a esos “gremios” hay que ser resentido y/o delincuente y/o bruto; de no ser esto último de nacimiento se vale aprobar un curso intensivo para idiotas",1
,403,1,"Inmoral, fascista, demagogo, corrupto, ladrón, mentiroso, sátrapa, traidor.Te vamos a denunciar, enjuiciar, encarcelar, y quitar todo lo q cobraste indebidamente, a tí y a todos los q como tú apoyaron al narcogobierno genocida y se beneficiaron del patrimonio de los Venezolanos.",1
,403,7,"Inmoral, fascista, demagogo, corrupto, ladrón, mentiroso, sátrapa, traidor.Te vamos a denunciar, enjuiciar, encarcelar, y quitar todo lo q cobraste indebidamente, a tí y a todos los q como tú apoyaron al narcogobierno genocida y se beneficiaron del patrimonio de los Venezolanos.",1
,403,4,"Inmoral, fascista, demagogo, corrupto, ladrón, mentiroso, sátrapa, traidor.Te vamos a denunciar, enjuiciar, encarcelar, y quitar todo lo q cobraste indebidamente, a tí y a todos los q como tú apoyaron al narcogobierno genocida y se beneficiaron del patrimonio de los Venezolanos.",1
,404,1,Rolin Rolin Rolin.  Que negro malo hdp.,1
,404,5,Rolin Rolin Rolin.  Que negro malo hdp.,1
,404,3,Rolin Rolin Rolin.  Que negro malo hdp.,1
,405,1,"Ni siquiera, porque ese mamagüevo anda haciendo pelis, y escribiendo desde su put IPhone X. Mas privilegiado no puede ser, así sea el más negro de todos los negros. Está en otro nivel de demencia. La cabeza llena de mierda.",1
,405,5,"Ni siquiera, porque ese mamagüevo anda haciendo pelis, y escribiendo desde su put IPhone X. Mas privilegiado no puede ser, así sea el más negro de todos los negros. Está en otro nivel de demencia. La cabeza llena de mierda.",1
,405,3,"Ni siquiera, porque ese mamagüevo anda haciendo pelis, y escribiendo desde su put IPhone X. Mas privilegiado no puede ser, así sea el más negro de todos los negros. Está en otro nivel de demencia. La cabeza llena de mierda.",1
,406,1,"Vivir en tu País, saber que existes y que gente vota por ti! Que asco das, igual de comunista que ellos, lavandole cerebros a tus seguidores! Siempre serás un partido que quiere llegar a algo, pero jamás llegarás a algo! Que irresponsabilidad tus palabras, sucio, corrupto!! https://twitter.com/Pablo_Iglesias_/status/1088182104192704515 …",1
,406,7,"Vivir en tu País, saber que existes y que gente vota por ti! Que asco das, igual de comunista que ellos, lavandole cerebros a tus seguidores! Siempre serás un partido que quiere llegar a algo, pero jamás llegarás a algo! Que irresponsabilidad tus palabras, sucio, corrupto!! https://twitter.com/Pablo_Iglesias_/status/1088182104192704515 …",1
,406,4,"Vivir en tu País, saber que existes y que gente vota por ti! Que asco das, igual de comunista que ellos, lavandole cerebros a tus seguidores! Siempre serás un partido que quiere llegar a algo, pero jamás llegarás a algo! Que irresponsabilidad tus palabras, sucio, corrupto!! https://twitter.com/Pablo_Iglesias_/status/1088182104192704515 …",1
,407,2,Qué corrupto debe ser el régimen chavista para aceptar sobornos del PP y del hermano de González y para pagarle un buen dinerito a monedero ...,1
,407,4,Qué corrupto debe ser el régimen chavista para aceptar sobornos del PP y del hermano de González y para pagarle un buen dinerito a monedero ...,1
,408,1,Quien hablo de color de piel idiota vos podes ser rubio pero un negro de.mierda de alma va de hecho lo sos por meterte a contestarme cuando no me dirije a vos. Comprate uns vida negro fracasado ignorante,1
,408,5,Quien hablo de color de piel idiota vos podes ser rubio pero un negro de.mierda de alma va de hecho lo sos por meterte a contestarme cuando no me dirije a vos. Comprate uns vida negro fracasado ignorante,1
,408,3,Quien hablo de color de piel idiota vos podes ser rubio pero un negro de.mierda de alma va de hecho lo sos por meterte a contestarme cuando no me dirije a vos. Comprate uns vida negro fracasado ignorante,1
,409,1,"Bea.. No necesita a Podemos, esta porquería de partido, el psoe este, les va el rollo duro chavista, acuérdate cuando estaba Zapatero, son unos miserables, todo es maldito partido.",1
,409,7,"Bea.. No necesita a Podemos, esta porquería de partido, el psoe este, les va el rollo duro chavista, acuérdate cuando estaba Zapatero, son unos miserables, todo es maldito partido.",1
,409,4,"Bea.. No necesita a Podemos, esta porquería de partido, el psoe este, les va el rollo duro chavista, acuérdate cuando estaba Zapatero, son unos miserables, todo es maldito partido.",1
,410,1,"Se que odian a Maduro y que el tipo no la da en muchos aspectos, pero pasarse la constitución por el culo cuando acusabas de eso al gobierno (Claro que si, sean serios) y dejar que un facho como @realDonaldTrump les elija al presidente, les queda muy muy feo. Dan lastima.",1
,410,7,"Se que odian a Maduro y que el tipo no la da en muchos aspectos, pero pasarse la constitución por el culo cuando acusabas de eso al gobierno (Claro que si, sean serios) y dejar que un facho como @realDonaldTrump les elija al presidente, les queda muy muy feo. Dan lastima.",1
,410,3,"Se que odian a Maduro y que el tipo no la da en muchos aspectos, pero pasarse la constitución por el culo cuando acusabas de eso al gobierno (Claro que si, sean serios) y dejar que un facho como @realDonaldTrump les elija al presidente, les queda muy muy feo. Dan lastima.",1
,411,2,@SerSe75524383 valla niñata de mierda y el falso del mierda moro que dijo de todo a omar y le esta comiendole la cabeza a ella para que lo dejara con el,1
,411,3,@SerSe75524383 valla niñata de mierda y el falso del mierda moro que dijo de todo a omar y le esta comiendole la cabeza a ella para que lo dejara con el,1
,412,2,#buenjueves ¿Ya se dijo que la diferencia entre macho y facho es sólo una letra?,1
,412,4,#buenjueves ¿Ya se dijo que la diferencia entre macho y facho es sólo una letra?,1
,413,2,"No defiendo a Maduro, pero tu defiendes a USA por dios el chiste se cuenta solo, y eso de asqueroso comunista es pregunta??",1
