id	HS	text	pretext
938470672979939333	0	si usas maricón como insulto y para hacer daño, obviamente me va a molestar porque estas dejando claro lo homófobx que eres, si me lo dices de coña o porque tienes confianza, me da absolutamente igual. Ahí está la diferencia: en la intención. https://t.co/IF8VUGdtqh	si usas maricon insulto hacer dano , obviamente va molestar dejando claro homofobx , si dices cona confianza , da absolutamente igual . ahi diferencia : intencion . $URL$
879458894392832003	0	Acabo de dar mi opinión en una noticia sobre videojuegos y la primera respuesta que he recibido ha sido ''Feminazi''. OC.	acabo dar opinion noticia videojuegos primera respuesta recibido sido ' ' feminazi ' ' . oc .
944001880564404226	0	Tu@alfredoduro1  quien eres para decir que quien es Argentina,  un respeto por las demás selecciones,  el cholo es muy grande y respeta que te gusta mucho faltar pero que no te falten a ti y no soy argentino.	$MENTION$ decir argentina , respeto demas selecciones , cholo grande respeta gusta faltar falten argentino .
879448814209421320	0	Es una vergüenza la ley de okupas en España #PuntoIbizaSaturada	verguenza ley okupas espana $HASHTAG$
943983713716752389	0	La CUP cede seis escaños pero mantiene la llave de la mayoría absoluta independentista https://t.co/ZcpMiUjoCg	cup cede seis escanos mantiene llave mayoria absoluta independentista $URL$
885750280184373249	0	La locura independentista https://t.co/FSEp86Tee3 vía @cronicaglobal	locura independentista $URL$ via $MENTION$
938386492157841408	0	@MaxJovenGay Y ahora son los fascistas quienes la defienden. Quizás los tiempos han cambiado y la constitución se ha mantenido igual, dejando de estar adaptada a los problemas actuales.	$MENTION$ ahora fascistas defienden . quizas tiempos cambiado constitucion mantenido igual , dejando adaptada problemas actuales .
879456211573383168	0	Tú qué eres un político que se moja, si es como.dices, por qué no votar en contra??? https://t.co/ZnApHvQw5W	politico moja , si como.dices , votar  $QUESTION$ $URL$
938396114562240512	1	@MuyLiberal @okdiario Cuánto descaro el del bizco gordo este.	$MENTION$ $MENTION$ cuanto descaro bizco gordo .
851092706252263424	0	@femiradiactivas @Bombonabutano Ahora pasme un video de dalas sobre el feminismo y ya me pego un tiro	$MENTION$ $MENTION$ ahora pasme video dalas feminismo pego tiro
827880185303298057	0	@ivaxofswing La imagen supone cosas que no son ciertas, que es que los hombres tenemos miedo del feminismo cuando la mayoría lo apoyamos.	$MENTION$ imagen supone cosas ciertas , hombres miedo feminismo mayoria apoyamos .
848984269808599040	1	Ando entre un Nazi UBilioso y un Rojazo-Podemita-Cateto y a ambos los estoy insultando con argumentos  Esta es la España que necesitamos	ando nazi ubilioso rojazo-podemita-cateto ambos insultando argumentos espana necesitamos
879781966568140807	0	No Jonny ni Bellerín son mejores que Gayà y Odriozola	jonny bellerin mejores gaya odriozola
851084681906880512	1	el DEDO sería que un facha hijo de puta se querellase contra @DaniMateoAgain; la LUNA sería que un juez comepollas se lo admitiese a trámite	dedo facha hijo puta querellase $MENTION$ ; luna juez comepollas admitiese tramite
938394947501350913	1	Si tan orgullosa y valiente eres por ser nazi, por qué no enseñas la cara? Que es lo peor que podría pasar? Basura en el basurero?  Nidep	si tan orgullosa valiente ser nazi , ensenas cara ? peor podria pasar ? basura basurero ? nidep
885852878052700160	0	Si hombre, y casino y furcias también. Bueno, eso último lo lleva Erice. https://t.co/e7HiUlmntk	si hombre , casino furcias . bueno , ultimo lleva erice . $URL$
828017960275103749	1	@Francis76440634 El Coletas es muy corto. Tiene en su mano embargar hasta los Calzones a Inda pero es demasiado Monguer.	$MENTION$ coletas corto . mano embargar calzones inda demasiado monguer .
851128277792165889	0	@sacy_ Yo acabo de ver un indio diciendo que los de la Cope son madridistas...	$MENTION$ acabo ver indio diciendo cope madridistas  $ELLIPSIS$ 
827924854745743361	0	Lo deja por catalanofobia? O porque no daba una en la retransmisión? Y @AxelTorres no sufre esa supuesta catalanofobia en Gol TV? Payasadas. https://t.co/NuD0fh6eqw	deja catalanofobia ? daba retransmision ? $MENTION$ sufre supuesta catalanofobia gol tv ? payasadas . $URL$
839620710083485697	0	"""eres una feminazi pones muchos tuits sobre feminismo"" y luego gana vuestro equipo un partido y os lo ponéis hasta en la frente xdxxdddddddd"	""" feminazi pones tuits feminismo "" luego gana equipo partido poneis frente xdxxdddddddd"
944000487354970112	1	Estoy casi tan jodido con los resultados de Cataluña como con la metedura de pata de Novo, (mariquita’suca) nombrando apoderada a la descerebrada y colaboradora necesaria de los choriceos de Gucci-man, alias sonrisa fácil pero que yo no vende.	casi tan jodido resultados cataluna metedura pata novo , ( mariquita ' suca ) nombrando apoderada descerebrada colaboradora necesaria choriceos gucci-man , alias sonrisa facil vende .
943982614007992320	0	@xsm_1991 Ni me gusta, ni me deja de gustar. Simplemente es mentira, como todo el relato independentista. Y una mentira, aunque se repita mil veces, sigue siendo mentira	$MENTION$ gusta , deja gustar . simplemente mentira , relato independentista . mentira , aunque repita mil veces , sigue siendo mentira
938474711163572224	0	Tampoco se cierra al puerta del Estado donde no dejan de ingresar politicos ANTIESPAÑOLES, pagados por paises extranjeros y miles de asesores y enchufados a los que parece que tenemos que mantener hasta que doblen, que con tan buena vida seguro que sera tarde.	tampoco cierra puerta dejan ingresar politicos antiespanoles , pagados paises extranjeros miles asesores enchufados parece mantener doblen , tan buena vida seguro sera tarde .
827879282697453568	0	Wenger eligio a xhaka en vez de kante. Sabra algo de futbol el dictador de futbol?	wenger eligio xhaka vez kante . sabra futbol dictador futbol ?
885793628970504192	0	de pequeñas no nos llevabamos y ahora miranos 😂 me meo contigo y eres muy importante para mi guiriiii te amo 💖💖	pequenas llevabamos ahora miranos $EMOJI$ meo contigo importante guiriiii amo $EMOJI$ $EMOJI$
839608701094871040	1	@NicoMCai eres tu el mongolo que no sabes ni insultar? En fin sigue pensando en eso envidioso👍	$MENTION$ mongolo sabes insultar ? fin sigue pensando envidioso $EMOJI$
839603620425388034	1	@_Jogono_ @stxrmysky gilipollas del culo te voy a arrancar los cojones subnormal	$MENTION$ $MENTION$ gilipollas culo voy arrancar cojones subnormal
938397894150967296	0	"Pillan al cuñado de Arrimadas llamándole ""facha"" en Twitter. Vía @En_Blau_es https://t.co/TfumzdSvjF"	"pillan cunado arrimadas llamandole "" facha "" twitter . via $MENTION$ $URL$"
885717192741924864	0	Me encanta escribir a lo negrata de villa cuando estoy caliente. Rápido y efectivo, la buena ortografía me la morfa.	encanta escribir negrata villa caliente . rapido efectivo , buena ortografia morfa .
827846187143270400	0	"@jobergi Hoy ser tildado de ""facha"" por cierta ""gente"" no es nada peyorativo,todo lo contrario.Por favor, tenga cuidado con los espumarajos."	"$MENTION$ hoy ser tildado "" facha "" cierta "" gente "" peyorativo , contrario.por favor , cuidado espumarajos ."
851157536870850560	0	El odio podemita a Amancio Ortega les sale sobre todo cuando hace donaciones o caridades millonarias. Se les ve... https://t.co/zUs2mAizKN	odio podemita amancio ortega sale hace donaciones caridades millonarias . ve  $ELLIPSIS$ $URL$
879789392650436608	1	@Theycallmefer @Mmones36 @GSrezDiego A los catolicos si que a otra parte les metemos con los fachas asfaltando Uzbekistan	$MENTION$ $MENTION$ $MENTION$ catolicos si parte metemos fachas asfaltando uzbekistan
938475065754124288	1	@Mery_pq Eso q va por mi? Te reviento loca q se donde vives	$MENTION$ q va ? reviento loca q vives
885745343618568192	0	@RodrigoHermidaB @Liev_Melenas el Caucescu que trató con toda la Europa capitalista sin ser considerado dictador hasta que hubo que justificar la caída d URSS?	$MENTION$ $MENTION$ caucescu trato toda europa capitalista ser considerado dictador justificar caida d urss ?
848971818761420800	1	Te quisiste Imponer Malparido INDIO ESCORIA @DiegoPary👈No Pudiste, La reunión va  En la OEA. https://t.co/kjSx2VCsKB @hombreradikal	quisiste imponer malparido indio escoria $MENTION$ $EMOJI$ pudiste , reunion va oea . $URL$ $MENTION$
943990408887066625	0	@Davidperezpena @basteiro @Albert_Rivera Voto independentista baja 1 punto, del 48,5% al 47,5. Pierden dos escaños.	$MENTION$ $MENTION$ $MENTION$ voto independentista baja $NUMBER$ punto , $NUMBER$,5 % $NUMBER$,5 . pierden dos escanos .
827807658048618496	0	Alomojó el tío ese no apoyaría a los nazis si el vecino no les hubiera invadido el país por la puta cara.	alomojo tio apoyaria nazis si vecino invadido pais puta cara .
885780767200210948	0	Me ha bajado la regla creo que voy a llorar os lo juro llegue a pensar que con mi mala suerte podría estar embarazada del subnormal ese	bajado regla creo voy llorar juro llegue pensar mala suerte podria embarazada subnormal
839611649602498560	1	@Ferri_22 venga por subnormal a grabar	$MENTION$ venga subnormal grabar
879799804926283776	1	Jejejeje podemos rojos de mierda maricones jejejeje https://t.co/xtUbbVLQQK	jejejeje podemos rojos mierda maricones jejejeje $URL$
938454496644141056	0	@el_pais Este se pensaba que por ser político iba a tener un trato diferencial Sindelinques,vas a la cárcel y en la… https://t.co/wvmHqGMf5t	$MENTION$ pensaba ser politico iba tener trato diferencial sindelinques , vas carcel  $ELLIPSIS$ $URL$
885829278058905600	0	@UkeleleKawas @Darsodios @AsilosMagdaleno Gru mi la obra se llama la puta y el maricón	$MENTION$ $MENTION$ $MENTION$ gru obra llama puta maricon
943999624708272129	0	¿Os acordáis de la independentista que prometió no dejar de seguirme? Estuvo dos o tres días discutiendo por aquí y no supe más de ella. Que Dios la guarde.	? acordais independentista prometio dejar seguirme ? dos tres dias discutiendo aqui supe . dios guarde .
851157892279488513	0	La secta PODEMITA de decidirá de una PUTA vez a CONDENAR un atentado de ISIS?... https://t.co/4xVJSCw328	secta podemita decidira puta vez condenar atentado isis ?  $ELLIPSIS$ $URL$
879795769947152384	0	Fachas en la seleccion!?  Que me estas contando!! https://t.co/LyPSz8JA9b	fachas seleccion ! ? contando ! ! $URL$
827960509207048192	1	Como rabian los rojos porque no veamos su penoso espectaculo. Que os follen y os suban más el IVA  #BoicotALosGoya https://t.co/OBfKP0xyJ3	rabian rojos veamos penoso espectaculo . follen suban iva $HASHTAG$ $URL$
828007230523977733	1	@Alexzee616 @AnthonyDashESP  Dios,desde el 2012 sigue siendo igual de subnormal. Y si,también soy uno.pero eh cambiado varias cosas.El no	$MENTION$ $MENTION$ dios , $NUMBER$ sigue siendo igual subnormal . si , uno.pero eh cambiado varias cosas.el
879813988564992000	0	@QuizGH JAJJAJAJAJAJJAJAJAJJAJAJA QUE MAMON PERO NO ES EL CASO	$MENTION$  $LOL$  mamon caso
943993761494978561	1	@revistamongolia “Y entonces cogí la cabeza del puto moro así antes de estampársela contra el quicio de la puerta”	"$MENTION$ "" entonces cogi cabeza puto moro asi estamparsela quicio puerta """
938470539399712769	1	@eduardown5 @Atleti Me encantan todos los comentarios que tienes siendo vapuleado como el subnormal que eres. Enhorabuena, has conseguido que me descojone xd	$MENTION$ $MENTION$ encantan comentarios siendo vapuleado subnormal . enhorabuena , conseguido descojone xd
879462082013536258	0	@Moncholab Mira, un facha! https://t.co/rEy0dm0hav	$MENTION$ mira , facha ! $URL$
827880654012612608	1	@XxkirtsxX @Monicanicas @I_Vrajic a ver niñato, alimentos no basura, retrasado.	$MENTION$ $MENTION$ $MENTION$ ver ninato , alimentos basura , retrasado .
879807252747747328	0	+ y mi género. TODOS los padres DEBEN apoyar a sus hijos. Deben entenderlos y quererlos por doquier. Porque son sus hijos, joder.	+ genero . padres deben apoyar hijos . deben entenderlos quererlos doquier . hijos , joder .
827929602236489729	1	@JmanuscJose Vente aqui subnormal y estate un rato en la calle y vuelve a tuitear esa mierda	$MENTION$ vente aqui subnormal estate rato calle vuelve tuitear mierda
851177006947590145	0	Aún por encima de hembrismo, heterofobia y racismo inverso sufren también discriminación por ser madrileños, pobres :( https://t.co/RJTRKwPs8Z	aun encima hembrismo , heterofobia racismo inverso sufren discriminacion ser madrilenos , pobres :( $URL$
938519350931226624	0	@MiryamOT Incómodo porqué? Porque un hetero no puede besarse con un gay, no vaya a ser q le peguen algo no? Vengaaa ya, q arregla mucho eso...	$MENTION$ incomodo porque ? hetero puede besarse gay , vaya ser q peguen ? vengaaa , q arregla  $ELLIPSIS$ 
827986965677142018	0	@Hawkblade09 lo que no entiendo es el Pete en blanco y negro.	$MENTION$ entiendo pete blanco negro .
943991195738525696	0	Mi pueblo el mejor, mi sitio, mi idioma, mis cosas… No sé. Son muy suyos, son así. Son del Barça, hablan catalán. No salen de ahí.	pueblo mejor , sitio , idioma , cosas  $ELLIPSIS$ se . , asi . barca , hablan catalan . salen ahi .
885763605819514880	1	@modricrack retrasado, estaba siendo irónico. Cosa que los cavernarios no sabéis ni que es porque le decís que sí a todo a vuestro dictador.	$MENTION$ retrasado , siendo ironico . cosa cavernarios sabeis decis dictador .
851162427043573760	0	#EnDirecto | Sigue todas las reacciones a la muerte de la exdirigente socialista Carme Chacón a los 46 años de edad https://t.co/gL8HbCQ3Gl	$HASHTAG$ | sigue todas reacciones muerte exdirigente socialista carme chacon $NUMBER$ anos edad $URL$
943995352771977217	0	No soy independentista, pero te voy a decir una cosa, por momentos me apetecería que los Comunes apoyaran al bloque del SÍ.	independentista , voy decir cosa , momentos apeteceria comunes apoyaran bloque .
827877249001070593	0	@KRLS @canaldigitalND es que era muy malo comentando... igual que tu eres muy malo como politico. Acabarás como él.	$MENTION$ $MENTION$ malo comentando  $ELLIPSIS$ igual malo politico . acabaras .
938519835700531200	0	@a_nmilara Hay mucho tarado sedicioso, solo atienden a lo que proclame su amado lider.	$MENTION$ tarado sedicioso , solo atienden proclame amado lider .
879800449720864769	1	@Yadira1412 NO APOYA, FORMA PARTE DE ESA PESTE DE HIJOS DE PUTA ROJOS X FUERA VERDE$ X DENTRO, PUES ESO !	$MENTION$ apoya , forma parte peste hijos puta rojos x verde $ x dentro , pues !
879820222055710720	0	Cuarto intento, no puedo ser más subnormal, en serio	cuarto intento , puedo ser subnormal , serio
938414108407410688	0	@Alexzerobcn @cristina_pardo Claro de eso hace 40 años y ahora resulta que todo el mundo es facha menos vosotros. Ves la diferencia?. Ves que la gente que piensa como los Jordis y no cometen delitos no van a la cárcel?. Yo el resto de la gente no votan a los tuyos son fachas, a que si?	$MENTION$ $MENTION$ claro hace $NUMBER$ anos ahora resulta mundo facha menos . ves diferencia ? . ves gente piensa jordis cometen delitos van carcel ? . resto gente votan fachas , si ?
851200365546569732	0	La clase política, conmocionada, lamenta la muerte de la dirigente socialista https://t.co/ZF6pz5uPiA https://t.co/2s9MVvmrCK	clase politica , conmocionada , lamenta muerte dirigente socialista $URL$ $URL$
851192046685704192	1	Podeis meteros con madrid, de que somos unos pijos, unos fachas, pero el que diga algo malo de nuestra agua le parto la cara.	podeis meteros madrid , pijos , fachas , diga malo agua parto cara .
938437632639545345	0	Trump abandona el pacto de la ONU sobre la protección de migrantes y refugiados: Eso debe ser decidido únicamente por EEUU. Necesitamos un Trump en la UE. https://t.co/Um5F0oxsu9	trump abandona pacto onu proteccion migrantes refugiados : debe ser decidido unicamente eeuu . necesitamos trump ue . $URL$
828004312735440898	1	@publico_es pues nada a pegar navajazos a fascistas y nacis y que se jodan y se viene la policia pues ladrillazo y fuera. Justicia de España	$MENTION$ pues pegar navajazos fascistas nacis jodan viene policia pues ladrillazo . justicia espana
943994372542124032	0	Quizás lo que más pena me da de estas elecciones es que la derecha, independentista o no, hoy tendría mayoría absoluta (&gt;=68 escaños) en Cataluña. Ciudadanos+JxCAT+PP = 74 escaños. 😩😪😓#Eleccions21D #EleccionesCataluna https://t.co/gnCr68erOY	quizas pena da elecciones derecha , independentista , hoy mayoria absoluta ( > = $NUMBER$ escanos ) cataluna . ciudadanos + jxcat + pp = $NUMBER$ escanos . $EMOJI$ $EMOJI$ $EMOJI$ $HASHTAG$ $HASHTAG$ $URL$
938487543498203137	0	@doggopuppy quien será tan subnormal como para hacer eso XD	$MENTION$ tan subnormal hacer xd
827901733670109184	0	Esquerra Unida reclama la retirada del monolito franquista de Son Servera  https://t.co/2HSYrzAnJf	esquerra unida reclama retirada monolito franquista servera $URL$
885837292467871745	1	@mussomass Aún no te has enterado o tus dos neuronas fascistas apenas funcionan?Podemos defiende el sistema democrático d organización social humana!	$MENTION$ aun enterado dos neuronas fascistas apenas funcionan ? podemos defiende sistema democratico d organizacion social humana !
848994768961064960	0	Un agujero negro vaga solo por el espacio devorándolo todo a su paso https://t.co/LYEstAtNkr	agujero negro vaga solo espacio devorandolo paso $URL$
885793191705939968	0	Preparando el martirologio de la causa independentista.	preparando martirologio causa independentista .
839602972564815872	0	"""El hecho de no incluir a los hombres en el feminismo es tratarlos como idiotas"" @sharoncalderong @NTNrpa"	""" hecho incluir hombres feminismo tratarlos idiotas "" $MENTION$ $MENTION$"
839593587968983043	1	No diré que no le han echado cojones el Barça pero espero que aquellos que hablan de arbitrajes y manos negras se metan la lengua en el culo	dire echado cojones barca espero aquellos hablan arbitrajes manos negras metan lengua culo
938434770329112577	1	Lo peor de todo es que los mismos que reportan a este tio son los que aplauden la basura rancia del Jueves. Son una secta sin talento.	peor mismos reportan tio aplauden basura rancia jueves . secta talento .
885821344490954752	0	Gracias por ser como eres,aunque seas un enano de mierda que tengo que llevarle Burn y comida porque cualquiera te aguanta recién despierto+	gracias ser , aunque enano mierda llevarle burn comida cualquiera aguanta recien despierto +
839595350314872844	1	@alvaroojeda80 Dale la vuelta a la camiseta y tienes el 6 del 6-1 de la REMONTADA MAMÓN!!!	$MENTION$ dale vuelta camiseta $NUMBER$ $NUMBER$-1 remontada mamon  $EXCLAMATION$ 
851195802475270144	0	@rguezcheca no son verdadera izquierda ergo son fachas	$MENTION$ verdadera izquierda ergo fachas
828013592356102144	1	Y el premio al más dictador es: #goya2017  #GoyaParaFlorentino https://t.co/AbmyACyMoK	premio dictador : $HASHTAG$ $HASHTAG$ $URL$
827827761792286720	0	"**OREO ADOPTADA**  La perrita más famosa de Yecla, más conocida como  ""la perra negra de la carretera de... https://t.co/rZyuLrUiUY"	"* * oreo adoptada * * perrita famosa yecla , conocida "" perra negra carretera  $ELLIPSIS$ $URL$"
885846940692484096	0	La verdad que estoy un poco negro viendo las noticias lo de ceballos... 500 millones de clausula ni messi... @DaniCeballos46 TUS MUERTOS !	verdad negro viendo noticias ceballos  $ELLIPSIS$ $NUMBER$ millones clausula messi  $ELLIPSIS$ $MENTION$ muertos !
938441455500251136	1	@purotollo Claro que está bien. Javier es gay, y puede decir maricón todo lo que quiera, los heteritos machitos en cambio, no. Fin.	$MENTION$ claro bien . javier gay , puede decir maricon quiera , heteritos machitos cambio , . fin .
827906530414567425	0	Los hombres son las principales víctimas del cáncer, no veo campañas #DiaMundialContraElCancer con lectura de género.	hombres principales victimas cancer , veo campanas $HASHTAG$ lectura genero .
827784175071666176	0	@hermanntertsch @albeer1924 Yo tengo fotos con amigos radicales de ambos bandos. ¿Soy un comunista-fascista?	$MENTION$ $MENTION$ fotos amigos radicales ambos bandos . ? comunista-fascista ?
938490255837188098	0	@perroviejo__ @CarolNietoMesa @carthografo @aljadim Ve a Francia,Alemania o Inglaterra,di q eres independentista,insulta o acosa a policía o sal a la calle contra el Estado,veras lo q te pasa?	$MENTION$ $MENTION$ $MENTION$ $MENTION$ ve francia , alemania inglaterra , di q independentista , insulta acosa policia sal calle , veras q pasa ?
851104852394553344	1	Eres un gordo asqueroso, puto nazi de mierda, perso... — Están wapos los argumentos XDXDXD https://t.co/9SkU9hstQG	gordo asqueroso , puto nazi mierda , perso  $ELLIPSIS$ -- wapos argumentos xdxdxd $URL$
827969740962422784	0	Me he metido en el hashtag para ver los modeleos &amp; está lleno de mataos fachas diciendo que la peña del cine son millonarios 😂	metido hashtag ver modeleos & lleno mataos fachas diciendo pena cine millonarios $EMOJI$
827900359200874499	0	La B y la T de LGBT no son de Buñuelo y Tortilla podéis dejar de pensar que soy gay cada vez que veis la bandera en mi muñeca	b t lgbt bunuelo tortilla podeis dejar pensar gay cada vez veis bandera muneca
827936479116660737	1	Tiene mucha razón hoy es un gran dia para ver los goya,maldito facha	mucha razon hoy gran dia ver goya , maldito facha
827881200727388162	0	Hernando asegura que el PSOE apoyará al Gobierno frente al desafío independentista si actúa… https://t.co/s3nF3mNvDq	hernando asegura psoe apoyara gobierno frente desafio independentista si actua  $ELLIPSIS$ $URL$
851095467186417664	0	La dictadura fascista sigue al pie de la letra el guión... https://t.co/8tMhhmvs9W	dictadura fascista sigue pie letra guion  $ELLIPSIS$ $URL$
943980888064430080	0	Curiosa la lectura de Puigdemont: un dia te dice que toda Cataluña es independentista, otro día te dice que tiene un escaño más que la suma de los partidos constitucionales.	curiosa lectura puigdemont : dia dice toda cataluna independentista , dia dice escano suma partidos constitucionales .
943978223544754178	0	@javi20deco Un catalán votado en España? Ya se vio que son víctimas de si propio veneno.	$MENTION$ catalan votado espana ? vio victimas si propio veneno .
943994213817049093	1	@DebatAlRojoVivo Es decir, que gana las elecciones y por amplia mayoría un partido NO independentista, y por suma de chusma perdedora, viene este corrupto a dar clases de democracia ¿a quien, sinvergüenza? Declarad otra DUI, con un par.	$MENTION$ decir , gana elecciones amplia mayoria partido independentista , suma chusma perdedora , viene corrupto dar clases democracia ? , sinverguenza ? declarad dui , par .
851198697459380224	1	@Berlustinho @nanimiranda2014 @gabrielrufian eso que llamas político del @PP no es un político es un ¨miserable profesional¨..	"$MENTION$ $MENTION$ $MENTION$ llamas politico $MENTION$ politico "" miserable profesional "" .."
943982874646208513	0	Curioso momento, escuchando el discurso de la victoria independentista de Puigdemont por la radio,  y a la vez, de fondo en la TV a Palpatine con el discurso proclamándose Emperador.	curioso momento , escuchando discurso victoria independentista puigdemont radio , vez , fondo tv palpatine discurso proclamandose emperador .
879800778336219137	0	Lo de la no remuneración da risa @GirautaOficial ¿Cómo lo controlamos? Imposible. Aquí entendemos de bolsas negras de basura. @linternacope	remuneracion da risa $MENTION$ ? como controlamos ? imposible . aqui entendemos bolsas negras basura . $MENTION$
827846158101917697	0	@eugenionarbaiza @ManhattanManOne @isanseba pues ojo,te tildarán de ultraderecha si te gusta algo de Trump por poco que sea.	$MENTION$ $MENTION$ $MENTION$ pues ojo , tildaran ultraderecha si gusta trump .
849000272030572549	1	Que tío más subnormal el de first date 🔪🔪	tio subnormal first date $EMOJI$ $EMOJI$
827734357246955521	1	@PotroSimpatico  VIEJO culiao. Siempre supe que le faltaba cacha, si el weón la cara de inculiable se le notaba a la legua	$MENTION$ viejo culiao . siempre supe faltaba cacha , si weon cara inculiable notaba legua
938523298174066688	0	@iShurpresa JAJAJAJAJA QUE ERA BROMA SUBNORMAL	$MENTION$  $LOL$  broma subnormal
851178135244738563	1	Dentro de esa Daisy hay un maricón claramente ❤ https://t.co/omBWUXn6AF	dentro daisy maricon claramente $EMOJI$ $URL$
851160800060428288	0	Roca aboga por reformar la Constitución para poder hacer el referéndum independentista https://t.co/L5VADqwqnL https://t.co/LNBx6OTbzF	roca aboga reformar constitucion poder hacer referendum independentista $URL$ $URL$
827842118307762176	0	Algunos son fans del colacao Otros adoran el nesquik  Luego estoy yo que soy catalán hasta la médula y compro marca blanca https://t.co/kFiIcl3Jve	fans colacao adoran nesquik luego catalan medula compro marca blanca $URL$
938512369285844999	0	Oye @Pablo_Iglesias_,  ¿éstos fascistas también han despertado por culpa de los soberanistas o estaban operativos a… https://t.co/QOJWdsp7LW	oye $MENTION$ , ? estos fascistas despertado culpa soberanistas operativos  $ELLIPSIS$ $URL$
827991895494295553	0	La Patri y la guarrilla pelirroja. Galaza. #Goya2017	patri guarrilla pelirroja . galaza . $HASHTAG$
885823783625527296	0	Vivo en un barrio de putos nazis o qué? https://t.co/j8q7TxyuCy	vivo barrio putos nazis ? $URL$
827806191237619713	0	Tenemos tal retraso que nos importa mas una puta polémica arbitral que un caso de maltrato o un nazi. Que puto asco de país, no me canso.	tal retraso importa mas puta polemica arbitral caso maltrato nazi . puto asco pais , canso .
851179061166690305	0	Al descubierto! Dossier de la violencia fascista - https://t.co/3014VYbd3Q  https://t.co/mAyDCXq4k7	descubierto ! dossier violencia fascista - $URL$ $URL$
827997938035130369	1	No me faltaba a mi otra cosa que rayarme por ese subnormal	faltaba cosa rayarme subnormal
827854883982340097	0	Democracia o Régimen Fascista Intergaláctico gobern... —  https://t.co/P91JNnxpUb	democracia regimen fascista intergalactico gobern  $ELLIPSIS$ -- $URL$
849001816281010183	1	De verdad cómo el partido político que gobierna en España puede ser tan simple, ignorante y dar tanta vergüenza en tan pocos caracteres.	verdad como partido politico gobierna espana puede ser tan simple , ignorante dar tanta verguenza tan pocos caracteres .
827937616632958976	1	@anagoo36 puta transfeminazi ojalá os cuelguen a todas	$MENTION$ puta transfeminazi ojala cuelguen todas
938519251849240576	0	Hipocrita, homofobo y gay reprimido. Una perlita https://t.co/fZe3RgseCc	hipocrita , homofobo gay reprimido . perlita $URL$
943981440068239360	0	@notinfires Me ha encantado tu hilo, es decir ...por ser seguidor de un género se a de ser ignorante? Tio toda la música debería respetarse,es un arte... Además todo fan sabe los pros y contras de su género .	$MENTION$ encantado hilo , decir  $ELLIPSIS$ ser seguidor genero ser ignorante ? tio toda musica deberia respetarse , arte  $ELLIPSIS$ ademas fan sabe pros contras genero .
943988181636124672	0	@hispanodominica Yo no he dicho nada de fachas. He dicho que ha sido el más radical entre los españolistas y eso es una obviedad.	$MENTION$ dicho fachas . dicho sido radical espanolistas obviedad .
879805724125265920	0	DE QUÉ EQUIPO ERES @DaniCeballos46 NO NOS DEJES ASÍ VENTE AL WANDA CON EL CHOLO	equipo $MENTION$ dejes asi vente wanda cholo
938515190232027143	0	@_H4rmony_ Pues que eso es más homófobo que decir vergüenza	$MENTION$ pues homofobo decir verguenza
828008544855285760	0	nena soy un basura pero un negro bendecido	nena basura negro bendecido
851123940479074309	0	Todas las fases son iguales, el personaje va muy lento (sobre todo cuesta arriba) y el negro estereotipo da entre vergüenza y grima.	todas fases iguales , personaje va lento ( cuesta arriba ) negro estereotipo da verguenza grima .
943979350415863809	0	Entonces ya ha terminado el cuento del supremacismo independentista ¿no? #Eleccions21D #CatalanElections #EleccionesCataluna	entonces terminado cuento supremacismo independentista ? ? $HASHTAG$ $HASHTAG$ $HASHTAG$
885843204553285632	0	"@bogarcram @Fuan_Rayo @Bolton_Oficial Te va a llamar ""maaaaaricón"" y lo sabes. Y la verdad es que semejante fotito... Jajajajajajaja"	"$MENTION$ $MENTION$ $MENTION$ va llamar "" maaaaaricon "" sabes . verdad semejante fotito  $ELLIPSIS$  $LOL$ "
879817637668061184	0	‘Hijo Rojo’: DC quiere presentarnos al Superman comunista https://t.co/BFMZmoX0Sv [ @CINEMANIA_ES ] https://t.co/dGk12eSzN9	' hijo rojo ' : dc quiere presentarnos superman comunista $URL$ [ $MENTION$ ] $URL$
827695543019257856	0	Atención @AlvaroRigby que la cosa se cumple: si votas Errejón eres facha 💁🏽 https://t.co/jxFHu29qT8	atencion $MENTION$ cosa cumple : si votas errejon facha $EMOJI$ $EMOJI$ $URL$
827945599756537857	1	El subnormal este también tiene trato de favor??? https://t.co/S3mEqsvKLp	subnormal trato favor  $QUESTION$ $URL$
848993900501110784	0	13º Los trajes de Kira-Kira Sensation me gustan bastante, son muy bonitos, me gustan sobretodo las bandas negras del traje.	$NUMBER$o trajes kira-kira sensation gustan bastante , bonitos , gustan sobretodo bandas negras traje .
938385099900497920	1	@akinokoneko @PullMon @spermifex No, no lo sé, machista de mierda. Block por machista subnormal.	$MENTION$ $MENTION$ $MENTION$ , se , machista mierda . block machista subnormal .
848972115432886273	0	Claves para detectar si eres GAY https://t.co/SelIuHjnfl https://t.co/E6LMVd8SEY	claves detectar si gay $URL$ $URL$
885813020428976128	0	Arrimadas dice que los cambios en la Generalitat son “los últimos momentos del proyecto separatista” https://t.co/yK23WFfZLi https://t.co/4K7apgK41E	"arrimadas dice cambios generalitat "" ultimos momentos proyecto separatista "" $URL$ $URL$"
851156122589417472	1	@verdadesofenden puto rumano comunista,que tio, y todavìa no lo han expulsado? @mbg19690405	$MENTION$ puto rumano comunista , tio , todavia expulsado ? $MENTION$
