id	text	HS
827779994193633280	Rubia madura convence a un maricón para que le de cariño https://t.co/E5gmUdROQh	0
827778766759927808	@publico_es Estas cosas hablan mucho de la relación entre la ultraderecha y la policia.	0
827777817559650305	La chuleria y prepotencia del nuevo dictador ... https://t.co/SsSJCFhEps	0
827777632930562048	Perdón! Desliz??Eso no es un desliz es una opinión hecha pública, opinión fascista de alguien que no se merece estar donde está manipulando! https://t.co/QyceEiGKQH	0
827775999270072320	El lichi, culpable de la muerte de cientos de niños en India https://t.co/IKXkfaB26N vía @Planeta_Futuro	0
827773780428722176	Los obispos de EE.UU. le dan un toque de atención a Trump sobre ideología de género https://t.co/GcGpnvhWqG	0
827768313493192704	Cuant@ mierda hay q limpiar Cada dia me da (+) asco  PACIENCIA? jajaja SI  y bolas negras🎱#NoVELAS #YaVeremos En fin AMUNT Q hoy hay partit😎 https://t.co/sWwRYtfH1u	0
827765966784299008	@OsornoJc mamona eso ya es mu antiguo... 😂😂😂	0
827765418538459136	Mierda época. Ahora no puedes ser nazi sin que alguien te lo afee. #Prayfornazis	0
827764250974228480	@Monguer_Awards @consultormarco2 uff este tío está tarado ,  no le daré la oportunidad que me responda , bastantes chorradas ha dicho ya .	0
827763874669682689	Retweeted ARMAK de ODELOT (@ARMAKdeODELOT):  Un Estado kurdo en Siria, será tan fascista y títere como el de... https://t.co/kwR0AvwmLo	0
827763580862881792	Otra vez la asquerosa equidistancia. Xq a ver, está hablando de 1 nazi y de gente que se manifiesta contra ese nazi… https://t.co/oWeqLgowu8	0
827762922457853952	Venga va,payasa XD!:Cris,30(recién cumplidos),ojos d gata(apreciación propia),auxiliar d enfermería. Amiga: Ruth(con H),amiga d Cris.To loca	0
827762639744991232	Un Estado kurdo en Siria,    será tan fascista y títere como el de Kosovo https://t.co/mJd9j7XYk1	0
827760469406527488	Culiao como extraño ir al colegio	0
827757700536815616	Puro imbecil subnormal... #lucashernandez  https://t.co/dFTb3Sg5ra	1
827756210246021120	Mientras la masa se manifiesta  contra el nazi Trump, los Nazis de Kiev sin que nadie le chiste,bombardea el Donbas https://t.co/36qJbtxqOv	0
827755570073579525	y ser retrasado es peor y tu lo eres,Y LO SABES https://t.co/woGKtiCJ9K	1
827755445871849472	@aser_ne Tu si eres idiota de verdad. Eres tú contra todos. Loca !!	1
827754606595805186	Un Estado kurdo en Siria,  será tan fascista y títere  como el de Kosovo  https://t.co/mJd9j7XYk1	0
827753103063654400	@MerSlivenith ojito al subnormal https://t.co/VLKH9GTgII	1
827749482993479680	Primera vez que me despiertan a las 6 de la mañana gritos de una discusión vecinal. Parece una guerra gitana, son dos, no entiendo nada.	0
827748646967975937	ME ACABAN DE GRITAR MARICON DESDE UN COCHE????????? MIRA ESTO NO PUEDE IR A PEOR	0
827748055117991936	Pensé que me reía culero hasta que escuche a mi vecina alv jajajajaja pinche perro ahí adentro😂😂😂	0
827745368632881152	@Maloik94 mucho subnormal que se hace dj pensando que sabe de música, y luego sabe una puta mierda.	1
827743831630168065	deja de hablar en sueños maldita loca @yasmadanii	0
827742210586054657	@Reforma una prueba de que los gringos son un pueblo de intelectuales y concienzudos.	0
827742074770440192	"@Bonhamled2 ...repartir diplomas de ""buen español, comunista, separatista y subvencionado"".  #quepais"	0
827741300338335744	@RubnBlanco Aqui el unico retrasado que hay eres tu Niñato del videojuego	1
827740892371025920	Nada, de cuando los chinos eran los villanos en/para Hollywood... EL LABERINTO ROJO (Paramount, 19.50h). Hoy ya no se rodaría. Trump sí.	0
827739199151493120	Un Estado kurdo en Siria,   será tan fascista y títere como el de Kosovo https://t.co/mJd9j7XYk1	0
827734410673930240	@08181 Eso es demagogia pura. ¿Jose Luis Rubiales también es ultraderecha? Si los que somos de izquierdas siempre hemos defendido la igualda	0
827734357246955521	@PotroSimpatico  VIEJO culiao. Siempre supe que le faltaba cacha, si el weón la cara de inculiable se le notaba a la legua	1
827733233404112896	Maricon siempre es cobarde. https://t.co/SItSWtqedZ	1
827731911279783937	Este espacio se declara libre de fobias y odios. No acepto fascistas, machistas, racistas, clasistas,  xenófobos,... https://t.co/fGsNcgNZqd	0
827731626138406912	Necesitaba desahogarme con esa wea, te juro que me cae muy mal ese viejo culiao 😑	1
827730881339072516	La asesora estrella de Trump se inventa una masacre para defender el veto del presidente a los refugiados https://t.co/cXzYEBaaRQ	0
827730844911562752	Lo trataré con el trato maricon, penca, discriminatorio como trató a varios de mis compañeros 😒 VIEJO CULIAO.	1
827730797268463621	Quien puso que le caigo gordo? Ahora mismo recibirá una maldicion gitana! https://t.co/3l3sA4Kimg	0
827730744210575360	@adritetuitea ninguno que son heterosexuales y no entienden a las parejas gay bi o lesbianas	0
827729708892688384	Y qué se sepa, que el zancudo maricon, mi profe, se enojo conmigo porque yo subí un vídeo donde decíamos : porfa es muéranse o mueránse?	1
827729172588068865	Eze andate a la re puta madre que te re contra re mil pario forro del orto sida en carne y hueso down retrasado mental con inmunodeficiencia	1
827728822531403777	Debería estar durmiendo maricaaaaaa tengo sueño	0
827728734513926148	Mi trabajo postdoctoral será hacer una anatomía del autoenjuiciamiento humorístico de @emecon_m en Twitter, como nuevo género literario.	0
827718748358504448	Cuando Aly dice algo es una macarra. Pero os gusta gente como Aída y Abad que son homófobos y demagogos 😌	0
827718413636222977	Todo dirig PJ sea político o sindicalista, no me merece NINGÚN TIPO DE RESPETO. Son mafia y viven de la ignorancia. Jamás les importó EDUCAR	1
827718081178906625	@MrGalanRM mira mecagoendios, el puto moro es la mierda en persona. El infierno era esto. Mecagoenlaputa.	1
827717161850388481	me han metido en un bar gay, de puta madre 👍	0
827716461376503809	Me acaban de llamar gay estúpido en Rocket League XD	0
827715508590014465	Yo voto a que es algún mamon que de vez en cuando pasa por mi ventana con una app de mando y me enciende las cosas 😂😂😂	0
827715290138079232	Un género musical no es denigrante para nadie más que quienes lo producen. Las letras en cambio, si son denigrantes para el público.	0
827713167123943424	"Pq los PJ odian tanto a los milicos y siguen ""adorando"" a uno q viajó siendo CORONEL p/aprender de IL DUCE la Carta del Lavoro? FASCISTAS."	0
827712481955037184	C.q eres una mamasita,te amo loca y bendiciones con soto — Tú más, yo más locaa y muchas gracias🙊😻 https://t.co/7KfkLuwbJ9	0
827712460278874112	@MadokaTS88 eres preciosa y la fotos en blanco y negro me gustan mucho aveces mas que a color	0
827711817736654848	@TurroBacan Me indigna que se haga el machisimo, con facha de héroe que desenmascara a los criminales, pero allá! Lejísimos 😒 #Indignante 😒	0
827710915399270400	¿por qué será que es la segunda vez en menos de un mes que los medios defienden a nazis de mierda? Porque claro, no tienen ideología	1
827710504139382784	@catunambu15 Ahora necesito ver un gitano yanki antes de morirme.	1
827710370345316352	Que pereza que pa todo dicen amiga o marica, aprendan más palabras, no son de lenguas pues. @MichellGerena @ldanielac17	0
827709929138036737	@yolandacmorin ¿Que necesidad hay de esto putos rojos?¿Por que? ¿Por qué dejar blanco ese pelo tan bonito? Guarros, terroristas de photoshop	1
827709563927425025	Los informes del FBI los fabrican en la ‘Loca Academia de Policía’  https://t.co/VrhDqFDFb1	0
827709047818354690	Eres mi estereotipo de amigo gay solo que tu eres la tía y yo soy él tío https://t.co/20cE1xf3Sj	0
827709032320282624	JAJAJAJAJAJ qlq valeeee, maldito muchacho mongolico.	1
827708501438955521	Creo que #LaLlegada no tiene nada que envidiar a la extraordinaria #Interstellar. Ambas son de visionado obligatorio para el género #scifi!!	0
827706837478801408	Me tengo muy merecido que piensen que soy subnormal.	0
827706279456022528	Loca del coño m voy a gastar para q salgas vergüenza l q dices Aida a Sergio #vipdirecto no tienes cojones d decírselo a Ivon	0
827705969899687940	Si discrepas de lo progre en #BoicotALosGoya eres un fascista, miembro del heteropatriarcado opresor y puede que asesinaras a Kennedy.	0
827705536359579649	@cuchuflettos @NaiaraGH_ los fucking huevos o ovarios de decirlo desde tu cuenta normal me gustaría verte a ti la cara subnormal	1
827704606587232257	Acabo de leer en Facebook un comentario defendiendo que Mussolini era un socialista revolucionario y por ende, fascista.  Enough for today.	0
827704476777717761	Loca payasa coje en telo t voy a romper la cabezaaaA😈👊	1
827703589187502082	Se la ve feliz cuando se la folla el negro: Se la ve feliz cuando se la folla el negro y tanto que ... https://t.co/iyoFpPEN3B #pornogratis	0
827703540114157568	Los negros chupan el culo delicioooo!! https://t.co/cFY7e1CrR7	0
827702627890769922	@pepillogrillo67 que fácil es engañar a un facha xdddddd https://t.co/vZqQ5dNwHh	0
827700648049250304	Alguien me puede decir si este filtro se puede sumergir completamente?, es que hace ruido el mamón y no trae papeles https://t.co/Wbi07FbWah	0
827699192114114560	Eras re facha hasta que te pusiste de novia	0
827698240648802304	@CosDrake MUERETE HIJO DE PUTA TE ODIO OJALA BAJES A D5 ERES LO PEOR DEL MUNDO SUBNORMAL RUMANO DE MIERDA 🖕	1
827695972675420160	@veggiealien_xx Joder yo tengo varios amigos latinos, árabes y negros como dices y soy la mar de feliz pero cada uno opina lo que quiere 😂😂😂	0
827695943206191105	@FormulaTV esta  gentuza  no tienen  el mínimo de  vergüenza  son  unos  nazis, demasiado  están aguantando, en cerrar esas  basuras!!	1
827695830509486080	@poetscryforaby pero eres ella con el pelo negro y un piercing lol	0
827695543019257856	Atención @AlvaroRigby que la cosa se cumple: si votas Errejón eres facha 💁🏽 https://t.co/jxFHu29qT8	0
827694827907080192	Aleco, mereces morir por decirme qué monstruos debería cazar, NO SON FÁCILES, ME PONES LOS MÁS DIFÍCILES MALDITO MAMÓN	1
827692855946788866	Cuando eres tan nazi que BILL KRISTOL te compara con el juez más nazi del nazismo https://t.co/0LOKy0lUvh	0
827692544045760517	En otro orden de noticias, creo que soy el único subnormal del universo que tiene unas botas para días de lluvia a las que les entra agua.	0
827691936781893633	@SamuBVCF maldito culiao malpario la concha tumare mamame el webo	1
827691765213851648	Los de #BoicotALosGoya, yo no me lo perdería, creo q les dan el premio a los más fachas a vuestros iconos, Bertín, Arévalo y Toni Cantó	0
827691739309887488	@FincesaTiesa era carlista, y por eso usaba boina roja. unos señores de derechas (muy ignorantes por lo visto) lo vieron de rojo y...	0
827690782580563968	"José Mujica: ""el dictador Franco logró mantenerse al poder en parte porque entre socialistas, comunistas y… https://t.co/6OIe973pOH"	0
827690739270373378	@novelcrit no sé, no te digo, se me fueron todas mis teorías de la India a la mierda.	0
827690139233165312	Va soltando pullitas, Daniela pasa de ella, y entonces ya se pone a gritar y hacer el subnormal. #vipdirecto	0
827689937470369792	Acabo de leer algo que se merece el premio al subnormal del año.	0
827689202951344128	yo también necesito estar acompañada por un hombre de verdad ❤️ #sissy marica https://t.co/0owxkqyDwO	0
839621268240494593	#ChiringuitodeMega  eres medio subnormal lobo Carrasco.  Pero sin el medio.  Vete a dar por el culo al amorfo lelo missing	1
839621250297253888	"@MISSBLANDINGS  Con ""feminismo"" como el tuyo pringas de mierda la conmemoración digna del 8 M que tantas mujeres han honrado con su lucha."	0
839621022018064384	"OLE VUESTROS HUEVOS, @JordiAlba! ""Qué cojones tiene este equipo y esta afición"". https://t.co/n9ojdiFA7i"	0
839620995988213761	este malnacido de fascistas ahora nos quiere despistar con las mujeres cuando es intimo amigo d terrorirsta q fundaron l GAL HUELE A AZUFRE https://t.co/7E3bWxNd6I	0
839620905349365760	fem: oye te estás equivocando en esto tío: feminazi agresiva sensible  trans: eso que has dicho es tránsfobo fem: perdona y gracias!  y así	0
839620872780582913	odio empezar a hablar con un chico y que me de buena impresión y a medida que pasa el tiempo sea un subnormal	0
839620710083485697	"""eres una feminazi pones muchos tuits sobre feminismo"" y luego gana vuestro equipo un partido y os lo ponéis hasta en la frente xdxxdddddddd"	0
839620671290368002	@xpakoFran @Absolutexhorror pero si eres tu el primero que ha aparecido hablando de feminismo xDDDDD	0
839620603116146689	JAJAJAJAJA para la cueva mongolo @SergioRamos https://t.co/wTl54DoovO	1
839620391450587137	Lo que tiene Neymar de crack en el campo, lo tiene de subnormal fuera de él... y bueno también dentro.	1
839620090911940613	q asco de hombres eh, me voy a hacer lesbiana	0
839620030937583617	@RicGrunger @Bloddy_Needle Oh wow maricón este photoshoot de cuando es	0
839619950524379137	@La_Patria_Mia ¿qué vas a esperar de las antifas?? 🤣🤣🤣	0
839619791413460993	@SanPerfecto @walter_garcia_ el dictador no sabe perder y todo lo que huele a cataluña lo jode pero a los vaskos etarras los respeta.	1
839619568662347776	@OmarEskoCity yo he estado jodido del hombro y no es dificil, eso esq que se lo ha hakeado un monguer	0
839619408502882304	@irenejunquera un subnormal menos en Twitter grande irene	1
839619407563354112	@324cat I a l'altre subnormal no el tanquen a la presó?	1
839619255549198336	males que desolan tierras y etnias por petróleo, oro blanco, oro verde, oro negro, Trump.	0
839619250859966469	@Lyxnn_ te has equivocado de captura subnormal	1
839619177879076865	Polla en culo a este maricon ya! https://t.co/IPYVsJUu9z	1
839619175932907521	Pues nada ahora una premade andaluza de 5 con chetos, que asco de verdad	0
839619126377213952	La foto refleja lo que debe ser, para lo que trabajamos... el gran ídolo sólo para ellos, para la afición, son el motivo de todo. https://t.co/2RZpZ6sQy8	0
839618878854549504	Luego se queja Neymar... valiente subnormal.	1
839618836286619648	Soy del Madrid, pero vaya, que se ve que ser de un equipo u otro no influye, sigues siendo un subnormal de libro. https://t.co/0PBkQa8djQ	0
839618639141744640	@albertpawer &gt;:( pues vaya, seguro que el director es del PP y dice q humanidades es pa perroflautas bueno q sea leve la economía mi niño tq	0
839618567591051265	No me gustan los insectos, pero estoy viendo un thread de insectos bonitos.  Defina: ser subnormal.	0
839618063012151299	.@LUISENRIQUE21 la historia, el club, la afición... todos te lo debíamos. Ya eras un mito... ahora eres inmortal pase lo que pase. https://t.co/vntQRoxJEI	0
839617997383823367	@mowypacman @quinniela qué gay eres, así nunca vas a encontrar novia.	0
839617993474727937	"""eres demasiado masculina""  eres demasiado retrasado..."	1
839617949791096835	Este tio es mongolo... Pero a la vez es un puto crack. ÍDOLO @Andanapablo https://t.co/lAn3ocP3LM	0
839617789501587458	No le estais ayudando con la fama de facha... #MiCasaMisterio https://t.co/1nesxDeDIb	0
839617644374421504	Entro a India para que no se moje, y se pone a romper las pelotas..  *Q perra del orrrrrtt..😔	0
839617558999355393	@KarlaMartinez07 eres la loca de este loco🦄	0
839617546059939840	@fuiesther muy cierto. Hombres que se dicen progresistas con actitudes machistas, posesivas y represivas, pero luego más rojos que Lenin	0
839617408868499456	@CreisyWooH Vale,  pero la mayoría de personas que sufren violencia sexual y/o maltratos por su género són las mujeres.	0
839617293852295169	Hombres del mundo que usan tanto la palabra feminazi, ¿por qué le teméis tanto al feminismo?	0
839617207567060992	Quien era el puto retrasado que programa obras de mejora en la ronda litoral el dia del partido de champions??? Habra tenido hijos ???	1
839617188789112832	YA ME HAN DICHO FACHA JAJAJAJAJAJJAJAJAJAJAJAJAJAJJA AQUÍ QUERÍA LLEGAR YO HOY, PARA QUÉ NOS VAMOS A ENGAÑAR JAJAJJAJA	0
839617133063598080	Me alegro por mí, por el Barça, por Lucho, etc... pero me alegro especialmente porque el subnormal de Tiago Motta cae otra vez en octavos.	1
839617126176550912	Vaya subnormal jajajjajjajajajajajaja https://t.co/K5MkPV6Ed5	0
839617098091544576	@Zamueldeziempre Obviamente tú generalizas mamón, alomejor tú no pero miles de culés lo hacen 💕❤	0
839616889064144898	Prefiero  ser una loca  que una persona sin emociones, alegría  y diversión. Dicen que los locos  son las mejores  personas😊	0
839616830733967360	Hay que ser subnormal. https://t.co/cGp3MkwfIq	0
839616695287353345	@chechu426 Ya supongo que eres merengue y facha, lo normal en éste Puto País	0
839616515062259712	@AlbaVCF @OmarEskoCity y escribes como si fueses monguer? Porque eso esta escrito a lo monguer	1
839616452663644161	"Porque he compartido un vídeo en Facebook con frases machistas y una ha puesto que ""el feminismo de ahora busca ser superior a los hombres""."	0
839616342001086464	Si ha triunfado será porque se han organizado ellas, no por ningún partido político. Digo yo, eh.	0
839616274418307072	@alvaroojeda80 ¿Donde está el video subnormal?	1
839616239655878658	@PeterDraft soy fan de cuando te pones así de marico. Mua.	0
839616085402005504	Feminismo. Es... y será. Manifestación en #Córdoba en el #DíaInternacionalDeLaMujer Seguimos erguidas bailando en esta Revolución Feminista https://t.co/BxXhNM4QVA	0
839615910751133697	@FVaIors Es tan bueno como subnormal.	0
839615863049371649	cuando te importa una mierda el feminismo y solo buscas tu medallita send nudes https://t.co/fHqkIarvT1	0
839615798310285313	@zDiDaaC @AtomiicSlays Es lo más seguro que pase eso didac puto catalán	1
839615662758760448	"@AlmuCerLop @dnmartinm es víctima directa del patriarcado, que es contra lo que lucha el feminismo. Tener un ""pensamiento machista"" no &gt;"	0
839615639882977280	@elchiringuitotv @lobo_carrasco flipando con el obrevo nazi estamos hijos de puta	1
839615581053665280	de eso, pasamos a hablar de la homosexualidad, bi, trans, etc y empezaron a mostrar su ASCO -así, con esa palabra- hacia estos colectivos	0
839615549403430913	Para muchos estadounidenses las armas son un símbolo de patriotismo y un patrimonio cultural. Explicamos el porqué: https://t.co/JTGMk9muBq https://t.co/qpUEhRuGPW	0
839615499696734213	Cualquier mujer, incluso si no es de clase obrera, sufre la opresión de género. Más interseccionalidad, menos mansplaining. https://t.co/w0ypxSDbN6	0
839615353080713217	El Hermel este siempre fue subnormal, pero en dias como hoy eleva el nivel a lo bestia	1
839615226970537984	@DxnieI_ me cago en tu puta vida gitano	1
839615090374684675	@As_TomasRoncero subnormal que no sabes de fútbol ni de nada, eres un periodista de pacotilla.... 😋	1
839615056660824065	@As_TomasRoncero eres subnormal enserio 😂😂	1
839615050751086592	Me parece muy patético e hipócrita decir que el día de la mujer es los otros 365 días del año, y vayáis a celebrar el día del orgullo gay.	0
839614977396867075	Va a venir un pavo a explicarme qué es el feminismo vamos te reviento la mandíbula campeón	1
839614830520729600	#ChiringuitoBarcelona @As_TomasRoncero Hazte un favor y cállate pedazo de subnormal	1
839614825630158850	@As_TomasRoncero @elchiringuitotv el muy hijo de puta de ronCERDO a más de CATETO, TONTO, GILIPOLLAS, MACARRA....RACISTA. Manda huevos.	1
839614786241462272	@As_TomasRoncero @elchiringuitotv roncero vete a mamarla... tú madre mamona roncero tú madre es mamona🎶	1
839614686698045441	marico que arrechera cuando se tardan en responder	0
839614657480491008	"@albaaglezz @_venusdoom ""radical"" referido a aquellas que practican un ""feminismo"" de odio hacia el hombre y superioridad de la mujer"	0
839614587913785344	Maricon — Hazte mirar esa homofobia https://t.co/z5cqtCNhMz	0
839614556364222464	@RochiiMoltedo Por que temporada vas ya mamona? XD	0
839614519802544129	@Alexxxxxm3 @ngeles_98 1. Soy un oso maricon (gay)	0
839614459672997890	Culés q salen ahora de debajo de las piedras, esta es su afición, en las buenas todo el mundo es del barsa, en las malas ya no son tantos...	0
839614342077288449	Has tenido alguna vez comportamientos heterofobos o... — Bueno una vez llame a uno maricón en cuarto de prim... https://t.co/Nr9vRZXgES	0
839614212561326081	Que subnormal que eres @As_TomasRoncero  enserio JAJAJJAA #ChiringuitoBarcelona	1
839614033477189637	Mas tonto y no naces subnormal. @As_TomasRoncero	1
839613958805991425	Con tanto machista que se suma al feminismo haciendo cosas machistas, solo falta que Bertín Osborne se sume a la causa.	0
839613851326889989	@fernandoajenjo la España del blanco o negro, del conmigo o contra mi. La España que da asco y nos lastra a los demás. Pero a seguir!	0
839613745034850304	El Congreso respalda desenterrar a Franco del Valle de los Caídos con el voto en contra del PP https://t.co/3u0Y4iFLhF al dictador asesino	0
839613552986099712	@IvanGomz99 ya ves vaya puta está hecho el subnormal	1
839613508580966400	@ADios_hi @GalactusGalaxi @espartano533 @Elaguijon_ @miqueleandolini  Podemita pájaro loco  caliente de pico  y escaso  de huevos	0
839613480026128384	Ya es dia 9:  Mira, @JorgesCremades, eres imbécil. Un imbécil muy listo que quiere sacar tajada de ridiculizar el feminismo.	1
839613218624503816	@GorimeyDarky al subnormal que te conté ayer	1
839613064693563398	@henryalva99 @YoungSwallow No son cuatro gatos. Hasta las industrias saben que con el feminismo obtienen responsabilidad social y beneficios	0
839612956853866500	@domenec_ortiz CUANDO TENÍA 16 CREÍA QUE EL ESTADO TENIA RAZÓN, AHORA SOY INDEPENDENTISTA! SOY UN LIBRE PENSADOR	0
839612855699787781	seguro que ha sido el subnormal de oscar XDDD https://t.co/TBm6BpXCsd	0
839612848892428288	"@MarinesPinto5 no odio a los catalanes ni al barça, a los independentistas si, ""independientemente"" jajaja de si es catalán, Andalus o vasco"	1
839612810246111234	@Coloniacatalana tus muertos catalán https://t.co/MgXIMyXkyL	1
839612774674272258	@mundodeportivo jajajaaj otro SUBNORMAL que habló antes de tiempo, ¡RETRATADO!	1
839612756848435200	@alvaroojeda80 que hijo de puta ,ya re has sacado la camiseta de Cavani..??? ...Siguela chupando maricon	1
839612532163760131	@diegovos_ ¿Pero tú eres así de subnormal siempre?	1
839612486655557632	El más mongolo tenía que ser! No podía ser otro 😂😂😂 Hoy a chupar https://t.co/YcjeD2u7uE	1
839612368883699712	No son casos aislados, se llama patriarcado. Ante el patriarcado... Feminismo organizado. #8M 💪💪💪🙌🙌🙌 https://t.co/WnOOrPKv6o	0
839612358423162880	"Menuda hostia tenéis las personas que pedís un ""día del hombre"" y los que habláis de feminismo sin tener ni zorra"	1
839612331831218176	@FastDragonOP @Haqriim @CoachJairo_ Se refiere a mi 100%, Jairo ya tiene bastante con lo suyo como para ser tmb mongolo &lt;3	0
839612136607318018	@alvaroojeda80 subnormal!!! Jajajajajajaja q te peten ojete!!	0
839611945124827138	Que gran equipo y que afición tan miserable 🤔	0
839611872789860353	-(niño)papá ella se ha pasado el semáforo en rojo con la bici! -es que la srta no sabrá los colores  La srta era yo con mi cara d vergüenza	0
839611811368472578	@viirgii_12 en iberia express chavala, tiro de patriotismo, con Iberia x todo el mundo, te vienes conmigo o qué?	0
839611692766085120	@AdriianaSnchez Es que además son ellos los que tienen que defender nuestro feminismo. Asco	0
839611662831390720	"Al principio bien, pero a medida que avanzaba la cosa ya empezaban a mostrar síntomas del gen Barça. Descalificativos tipo ""puto negro"""	1
839611649602498560	@Ferri_22 venga por subnormal a grabar	1
839611605377773569	@AS_Maroto @realmadrid eres muy penoso, de la prensa rancia y casposa que queda.	1
839611595315679234	Lau —Soy tan fan —Smoke opium everyday —Puedes vender droga si dejan la vigilancia a tu cargo *meme del negro con el índice en la sien* https://t.co/P9qwdm5S78	0
839611525409214464	Es legítimo ser subnormal, luego ya pasamos a este nivel #CaraAtropellá https://t.co/UqK60P978w	0
839611524478033921	@Profeta_Baruc le vas a sacar rendimiento a la foto, mamona 😂😂	0
839611428222926850	Retweeted Pili Ribas. (@pili_ribas):  ERES MI PUTA VIDA ENANO https://t.co/fb8liScg8x https://t.co/Wj2cWzUfDQ	0
839611412926332929	Pero tú eres subnormal o que te pasa? https://t.co/M41bqS4xIp	0
839611237986152451	@CagometroFCB No no! Facha no! Soy fascista y a los que me encuentro como tú me los meriendo con nocilla! Niño rata!	1
839611231254249473	Obreros liberales, mujeres que piensan que el feminismo es contraproducente, en vez de derrocar al amo seguimos luchando entre los esclavos.	0
839611225583599616	Las personas-meme también merecen derechos, son un género aparte.	0
839611111498526722	@CajaDeManzanas o putón o facturo tu eliges xd	0
839611109824950273	@IsraSerrudo10 @juankarm99 no es un insulto es un animal como tu panchito 🐒🐒🐒	1
839610933391544320	@FCBDreams no sé de qué te ríes. Tú seguro que la tabla periódica la utilizas para ponerte las clenchas, puto subnormal, te repito.	1
839610527609389057	No lo dejes pasar: Panchito Gracia: Menú Mexicano con Bebida y Postre https://t.co/dLXSG1vM42 https://t.co/9YrvZqfP0l	0
839610348231667712	Soy bioquímico y estoy trabajando para el Gobierno de Navarra... ánimo, puto subnormal. https://t.co/vxEYTPwoth	1
839610212831100928	@alvaroojeda80 Una vez más premio aal subnormal del año	0
839610202362097666	Vaya subnormal. Semejante retrasado. Y menciona otro robo historico https://t.co/9A67wci8h1	1
839610174864240642	Estoy flipando con lo que me acaba de comentar un subnormal en ig, mirar https://t.co/v3nU93x6yq	0
839610153309700096	Lo que eres es un poco tonto — Por ser homosexual? Eso es homofobia y no está bien https://t.co/Ysk3p0EL6U	0
839610096338493440	@CarmeBarcelo vieja fea. Fc Barcelona ROBONTADA. Sois el club más ladrón político inmoral. Hacer un favor al mundo y desaparecer perros	1
839609952138330112	📺 Abordamos la polémica por la fotografía de un concejal socialista de la región disfrazado de terrorista yihadista  #ElCascabel8M https://t.co/xb1HRpE7GB	0
839609920291024897	@As_TomasRoncero @elchiringuitotv Si quieres lloro subnormal	1
839609894907088898	@pmartinez93 al guadalquivir primooo! Sigue insultando por internet, que eres un gitano falso.	1
839609876997419008	@3gerardpique tengo mazo ganas de matarte puto catalan de mierda	1
839609875537641473	@cazorla2012 @JordiCruyff @apunt11S @ChampionsLeague @FCBarcelona_es Aquí el unico subnormal eres tu. La envidia y rabia te corroe 😂😂😂	1
839609849046499328	Pues a mi me recuerda tus diversas lesiones graves y me descojono, subnormal. Acabado. @IlkayGuendogan @BVB @FCBarcelona	1
839609829169725441	@LaudesSeise subnormal he estado todo el dia en valencia me quedan 0€	0
839609458372263937	@alvaroojeda80 GILIPOLLAS GILIPOLLAS GILIPOLLAS GILIPOLLLAS GILIPOLLAS GILIPOLLAS QUE ESQUE ERES UN PUTO RETRASADO MENTAL	1
839609418178265095	El PP, único partido en contra de sacar al dictador del monumento. Veremos cómo acaba. https://t.co/mgCXMZEwAk	0
839609310808244226	@nayaracervera_ esque hay que tener un poco de cabeza quien coño escribe asi?? Los canis y gente idiota, no un jugador profesional	1
839609029974450176	El Barça ha puesto TODO. Robo aparte, son 6 goles lo que han marcado. EMERY A LA CALLE SUBNORMAL	1
839608916384305154	@ristomejide se tiene q ser subnormal profundo, pero como dice @jpedrerol este es la nueva manera de hacer periodismo. Pues ala	1
839608817965023233	Retweeted Íñigo Errejón (@ierrejon):  Trump aumenta en un 10% el gasto militar. En esto también es un político... https://t.co/ZDv75bGLn2	0
839608783156432898	Cómo de atrasado está el resto del mundo cuando la ultraderecha finlandesa capta negros https://t.co/CixOM9RBaf	0
839608701094871040	@NicoMCai eres tu el mongolo que no sabes ni insultar? En fin sigue pensando en eso envidioso👍	1
839608683059347458	#Vergüenza que #Barcelona y #Bilbao tengan calles dedicadas a este racista y machista. ¿Hasta cuándo?  #DiaInternacionalDeLaMujer https://t.co/du1F3f9OJA	1
839608676512067584	Parezco monguer @ Jadraque, Spain https://t.co/d8uqS7sJvZ	0
839608674544934912	#MiCasaMisterio @navedelmisterio @carmenporter_ @BertinOsborne sois geniales los 4 y curiosamente tengo ese libro y el rojo dl q habláis :)	0
839608484354228224	VAMOS A VER PEDAZOS DE PUTOS ANORMALES, VUESTRA MIERDA DE OPINIÓN SERÁ VÁLIDA CUANDO AL MENOS SEPÁIS LA PUTA DEFINICIÓN DE FEMINISMO.	1
839608354121138177	Que le jodan al mongolo de los huevos https://t.co/jw1lSc5A4U	1
839608203218464768	Qué el árbol del independentismo catalán no nos impida ver el bosque de la corrupción de CiU.Qué vergüenza de políticos!!	0
839608123040096256	Ayer discutiendo sobre feminismo con gente diciendo gilipolleces y hoy gente que está en contra del aborto incluso en casos de violación	0
839608075229200384	@As_TomasRoncero Pero que mierda estas hablando subnormal de los cojones MAMAAAAAAAA GORDOOOOOOOO.	1
839608052429041665	@ementropy @_Lassana_ @JorgesCremades tan subnormal es la palabra que buscas 😉	0
839608039661514752	Poco trabajadores ✔ Anclados en tradiciones medievales ✔ Horteras ✔ Incultos ✔  #LosGipsyKings3 perpetúan todos los estereotipos racistas.	1
839608015019986945	si tanto te gusta españa por que eres gay? no dejar... — Pero soy bi :( https://t.co/LJ3gmzquOe	1
839607995625521152	@stony101177 @lucas_llucloh @_SentimentCule xupala subnormal! Ahora aprenderas a callar😘 y otra vez siga mamandola😘	1
