id	HS	text	pretext
1072953294899855360	1	"Estúpido, ignorante, majadero, y traidor a la democracia y a Valencia. Eres el perfecto ""ejemplar"" de comunista trasnochado y peligroso. No te lo voy a consentir. Tú odias a España y te paseas con terroristas. Imbécil! Se te está acabando el chollo\n\nUna muestra de lo que es VOX"	"estupido , ignorante , majadero , traidor democracia valencia . perfecto "" ejemplar "" comunista trasnochado peligroso . voy consentir . odias espana paseas terroristas . imbecil ! acabando chollo muestra vox"
1072964832767475723	0	ostras, yo os la paso a castellano que en inglés la lio\nnegro clavel maldito,\nque me hirió de dolor\nMas (pero) al pasar por el río,\nel clavel se hundió	ostras , paso castellano ingles lio negro clavel maldito , hirio dolor ( ) pasar rio , clavel hundio
1072968284784480257	0	El enfermo mental de mi papá queriendome explicar el feminismo diciéndome que no soy feminista. Por el amor de dios, lo mando a matar y no es joda.	enfermo mental papa queriendome explicar feminismo diciendome feminista . amor dios , mando matar joda .
1072972785373331456	1	El unico idiota que habla chambonadas,eres tú, inepto zurdo maloliente.	unico idiota habla chambonadas , , inepto zurdo maloliente .
1072974003797716992	0	El momento en que un comerciante chino mató a un ladrón de tres balazos en Wilde  https://tn.com.ar/policiales/el-momento-en-que-un-comerciante-chino-mato-un-ladron-de-tres-balazos-en-wilde_923871 … vía @todonoticias	momento comerciante chino mato ladron tres balazos wilde $URL$  $ELLIPSIS$ via $MENTION$
1072975259677179904	1	Cállate chavista de mierda, cómo se va a respetar a un desgraciado que contribuyó a la destrucción y miseria de un país entero, solo para ir de paseo en un Ferrari al lado de una puta cara.	callate chavista mierda , como respetar desgraciado contribuyo destruccion miseria pais entero , solo ir paseo ferrari lado puta .
1072988397201969152	0	me da gracia como este pelotudo se hace el aliado feminista pero despues trata de puta a las mujeres que disfrutan de su sexualidad y las bardea por su físico, ridiculo	gracia pelotudo hace aliado feminista despues trata puta mujeres disfrutan sexualidad bardea fisico , ridiculo
1072991051407912961	1	La voz ciudadana dicta que eres un comunista asqueroso corrupto !! Que ojalá nunca más te postules al parlamento,viejo decrépito. Tu deberías renunciar .	voz ciudadana dicta comunista asqueroso corrupto ! ! ojala nunca postules parlamento , viejo decrepito . deberias renunciar .
1072999435339210752	1	No soy el estado para que me pidas cosas, zurdo de mierda.	pidas cosas , zurdo mierda .
1073025575479058432	0	@AguasCordobesas a ver manga de culiau si me devuelven el agua toy mas sucio que talon de indio	$MENTION$ ver manga culiau devuelven agua toy sucio talon indio
1073030792769605632	0	Me acabo de pegar una torta por un puto mosquito que se había posado en mi cara al que he intentado matar? Confirmamos??? Confirmamos.	acabo pegar torta puto mosquito posado intentado matar ? confirmamos  $QUESTION$ confirmamos .
1073037639589208064	1	Descubriendo el hilo negro... que casualidad es como decir que Enrique Peña Monster es un corrupto, ladron, vende patrias y que ha traicionado al pueblo de Mexico. https://www.facebook.com/story.php?story_fbid=10156637832475673&id=531135672 …	descubriendo hilo negro  $ELLIPSIS$ casualidad decir enrique pena monster corrupto , ladron , vende patrias traicionado pueblo mexico . $URL$  $ELLIPSIS$ 
1073037915415040000	1	Realmente que ridiculo aun hay personas que estan esperando el pernir eso lo promete al final los delincuentes del gobierno se lo roba esa es la verdad, los comunista son asi ver con hambre a un pueblo con falta de todos.	realmente ridiculo aun personas estan esperando pernir promete final delincuentes gobierno roba verdad , comunista asi ver hambre pueblo falta .
1073054794489700352	1	Tu novio es un machito de mierda, en que quedamos “feminista”?	"novio machito mierda , quedamos "" feminista "" ?"
1073088390843822080	1	Yo le creo a quien carajo se me da por las pelotas creerle, @horaciorlarreta fascista de mierda. Ahora vos decidís mágicamente quien dice la verdad y quien no? Facho de mierda.	creo carajo pelotas creerle , $MENTION$ fascista mierda . ahora decidis magicamente dice verdad ? facho mierda .
1073099294545199104	0	si vas a tener ese pensamiento de mierda ni te tomes el tiempo de llamarte aliado feminista, porque si estuvieras a favor de nuestra liberación NOS ENTENDERÍAS	tener pensamiento mierda tomes tiempo llamarte aliado feminista , favor liberacion entenderias
1073101425499086848	1	callate torta de rikota tenes que aparecer en todos lados donde esta la otra, ni por twitter se separan	callate torta rikota tenes aparecer lados , twitter separan
1073122499007840256	1	Calla comunista de mierda, estas destruyendo al Pais, Cagada !!! https://twitter.com/IDL_Rivera/status/1072296493309136897 …	calla comunista mierda , destruyendo pais , cagada  $EXCLAMATION$ $URL$  $ELLIPSIS$ 
1073176669450657792	1	La campañita esta de #ElSecretoNoSeToca ... es para defender al puto fascista de Pio Moa? No amigo, por ahí no paso	campanita $HASHTAG$  $ELLIPSIS$ defender puto fascista pio moa ? amigo , ahi paso
1073180477706637312	1	Para matar millones de personas no hace falta una bomba nuclear, basta con un presidente COMUNISTA, lee un poco más ignorante de mierda.	matar millones personas hace falta bomba nuclear , basta presidente comunista , lee ignorante mierda .
1073186696676732928	1	Hasta cuando le dan tanta importancia a la Vallejo, hay que tomarla por lo que es: Una comunista de mierda.	tanta importancia vallejo , tomarla : comunista mierda .
1073189382713212928	1	como uno no es experto en bombas, para volar al infinito a cada chavista maldito #NavidadSinGuiso	experto bombas , volar infinito cada chavista maldito $HASHTAG$
1073192454067810304	0	Otro engaño de @NicolasMaduro  q prometió al pueblo unas navidades felices, con todo lo chavista q soy no veo la hora q este gobierno de mierda deje el poder.	engano $MENTION$ q prometio pueblo unas navidades felices , chavista q veo hora q gobierno mierda deje poder .
1073207744486871040	1	ese ni me quiere , maldito niño negro y esclavo tiene todo menos mi culo :)	quiere , maldito nino negro esclavo menos culo :)
1073222846388846592	1	Con lo bolivianos la cosa es en serio son guerreros y no dan el brazo a torcer. Ojalá logren sacar al maldito comunista.	bolivianos cosa serio guerreros brazo torcer . ojala logren sacar maldito comunista .
1073224508910288897	1	"Este tweet es tan estupido como que yo filme a una con pañuelo celeste robando un chocolate del chino y diga ""ESTO SON Y ESTO REPRESENTAN"" se nota mucho el odio que llevas adentro hacia la mujer"	"tweet tan estupido filme panuelo celeste robando chocolate chino diga "" representan "" nota odio llevas adentro hacia mujer"
1073228039650246656	1	Iria a llevarte un espejo al canal d mierda ese para estampillartelo en la cara x maltratar mujeres y x ser un zurdo de mierda asco das	iria llevarte espejo canal mierda estampillartelo x maltratar mujeres x ser zurdo mierda asco
1073230043244056578	1	yo nunca he dudado de q pie cojea el fascista mentiroso de este repugnante y asqueroso personaje, y además es un delincuentes pelao, esta condenado por no pagar la mano tensión de sus hijos el cerdo  este, #señalaralcabroneste\n   ¿@laRepublicaya?	nunca dudado q pie cojea fascista mentiroso repugnante asqueroso personaje , ademas delincuentes pelao , condenado pagar tension hijos cerdo , $HASHTAG$ ? $MENTION$ ?
1073244623944994820	1	Si es que sois unos señoros de mierda. Qué tendrá que ver ella? Ha sido el cuchillo quién ha cortado al fascista opresor! Ella solo tenía el cuchillo, cogido por el mango y nada más. #Yositecreo hermana/amigui	senoros mierda . ver ? sido cuchillo quien cortado fascista opresor ! solo cuchillo , cogido mango . $HASHTAG$ hermana / amigui
1073245735523704832	1	-ven gatito \n-ven gatito \n-ya hay estofado \n-ven gatito \n-come here kitty \n-ven bishito bishito bishito ven, ven que vengas puto gato culero por eso eres negro	- ven gatito - ven gatito - estofado - ven gatito - kitty - ven bishito bishito bishito ven , ven vengas puto gato culero negro
1073246004244332545	0	Fui x una leche y una galletita hasta el chino de la vuelta de mi casa esta llovisnando. Volvio toda empapada xq se largo de una con todo  lluvia de mierda lo hiciste apropisito . Mis zapas toda mojada, las lave al pepe .	x leche galletita chino vuelta casa llovisnando . volvio empapada xq largo lluvia mierda hiciste apropisito . zapas mojada , lave pepe .
1073247662005215232	1	Acabo de ver q un chino mato a tiros a un chorro, hirio a otro y por mala suerte un hijo de puta mas se escapo jajajajajajjaja que gusto lpm menos por ese gil q se pudo ir	acabo ver q chino mato tiros chorro , hirio mala suerte hijo puta escapo  $LOL$  gusto lpm menos gil q pudo ir
1073249042971418624	0	yo me leí mi horóscopo chino y va a ser un año de mierda, como el de leo sea igual me meto debajo de esa manta a llorar :_	lei horoscopo chino ser ano mierda , leo igual meto debajo manta llorar : _
1073252605252567041	1	Estoy hasta el coño de que siempre intenteis desacreditar el movimiento feminista cada vez que una chavala es imbecil xd	cono siempre intenteis desacreditar movimiento feminista cada vez chavala imbecil xd
1073252814116282368	1	@AdaColau @barcelona_GUB @mossos Sr negro del top manta. Me deja salir del puto metro?? Ah k tienes mas derechos que yo, perdón. Que vergüenza de policía y de alcaldes de feria. Llévate alguno a tu casa #topmanta #colau #mossos	$MENTION$ $MENTION$ $MENTION$ sr negro top manta . salir puto metro ? ? ah derechos , perdon . verguenza policia alcaldes feria . llevate alguno casa $HASHTAG$ $HASHTAG$ $HASHTAG$
1073253156547633152	0	Literal! Desde sus videos de la loca de mierda, la mayoría de las cosas q dice concuerda con dudas o cosas q no me animaba a decir, gracias a ella hoy soy feminista  https://twitter.com/barbirecanati/status/1073219927040028677 …	literal ! videos loca mierda , mayoria cosas q dice concuerda dudas cosas q animaba decir , gracias hoy feminista $URL$  $ELLIPSIS$ 
1073264446074703872	0	Me acabo de meter abajo del escritorio de espaldas para conectar un enchufe y cuando salgo tenia toda la espalda mojada con pis de la perra , ustedes se dan cuenta que soy la SAL?	acabo meter abajo escritorio espaldas conectar enchufe salgo tenia espalda mojada pis perra , ustedes cuenta sal ?
1073279587008827392	1	Correcto, pero no le pidas peras a un comunista, a un burro enzapata'o.	correcto , pidas peras comunista , burro enzapata'o .
1073283262913671170	1	"Que se vayan a tomar x culo ""Antiviolencia"" y el fascista de mierda de Javier Tebas..."	"vayan tomar x culo "" antiviolencia "" fascista mierda javier tebas  $ELLIPSIS$ "
1073285824630919168	0	Como dice un proverbio chino: Que sabe el burro de ir a misa...	dice proverbio chino : sabe burro ir misa  $ELLIPSIS$ 
1073290400507535361	1	Falla que no hay ni un negro, ni un latinoamericano, ni un judío y ni un puto ratón de laboratorio	falla negro , latinoamericano , judio puto raton laboratorio
1073302533081325568	1	Nuevo mejor GIF de un blanquito de mierda xD https://twitter.com/DeiwiXYT/status/1073300294811992064 …	nuevo mejor gif blanquito mierda xd $URL$  $ELLIPSIS$ 
1073302861445038081	1	?????????????????????\nHitler manda a matar judíos \nMao en la China comunista hace morir de hambre a millones de personas \nErnesto Guevara fusila homosexuales\nNa gnt fue todo en el pasado, como los vamos a juzgar? https://twitter.com/tatualtamirano2/status/1073005783170891777 …	 $QUESTION$ hitler manda matar judios mao china comunista hace morir hambre millones personas ernesto guevara fusila homosexuales gnt pasado , vamos juzgar ? $URL$  $ELLIPSIS$ 
1073315392754499584	1	Maldito comunista de mierda asesor de la destrucción de Venezuela	maldito comunista mierda asesor destruccion venezuela
1073319423799365638	1	Más allá un que allá pasado. La calentura mía es que denuncian algo después 10 años como thelma y calu. Estas feminista lo Hacen para transgredir medios y q le den trabajo. Culpa de la feminista Cristina y la idiota Nancy dupla q le gusta la plata y no le calienta nada.FEMINISTA	alla alla pasado . calentura denuncian despues $NUMBER$ anos thelma calu . feminista hacen transgredir medios q trabajo . culpa feminista cristina idiota nancy dupla q gusta plata calienta nada.feminista
1073327012524290053	1	https://createyoutube.com/st/IwPxy4ug2TA \nLos Comunistas cuando ingresan al poder, ya no hoy  ni un san puta que lo saque.\nevo va 13 años y va por mas este comunista hdp https://createyoutube.com/st/IwPxy4ug2TA 	$URL$ comunistas ingresan poder , hoy san puta saque . evo $NUMBER$ anos comunista hdp $URL$
1073334401117970432	1	Gracias a dios el bebe q esta esperando mama, va a ser mas hijo mio que de mis viejos. Lo voy a criar bien feminista, para que el machista de papa se quiera matar y no le inculque sus creencias machistas.	gracias dios bebe q esperando mama , ser hijo viejos . voy criar bien feminista , machista papa quiera matar inculque creencias machistas .
1073337670997286912	1	Esta marimacha de mierda chavista  tenemos q desaparcerlos 1 a 1	marimacha mierda chavista q desaparcerlos $NUMBER$ $NUMBER$
1073357772664631296	1	TODOS los días hay gente idiota que me hace recordar el por qué yo elijo ser feminista	dias gente idiota hace recordar elijo ser feminista
1073359845473116166	1	Un negrata dentro del cuerpo de un pájaro https://twitter.com/CauseWereGuys/status/1073067238519988226 …	negrata dentro cuerpo pajaro $URL$  $ELLIPSIS$ 
1073361199524442112	0	"Otro fanático que llama ""progre"" o ""comunista"" a todos aquellos que piensan diferente a su ideología totalitaria y criminal."	"fanatico llama "" progre "" "" comunista "" aquellos piensan diferente ideologia totalitaria criminal ."
1073362447640203264	0	dr. ud. dice a todos la ley por igual,PJ rechaza pedido de prisión preventiva a moreno no pues a todos no se les mide con la misma vara, es asqueroso todo esto	dr . . dice ley igual , pj rechaza pedido prision preventiva moreno pues mide misma , asqueroso
1073363890476630016	0	No les da vergüenza a algunos flacos decir que nunca hicieron nada, cuando seguro metieron algún comentario de mierda, o lo pensaron seguro? Eso mínimo, porque hasta las mujeres nos pasa. Nadie nace feminista, pero es tarea de todos la deconstrucción	verguenza flacos decir nunca hicieron , seguro metieron algun comentario mierda , pensaron seguro ? minimo , mujeres pasa . nadie nace feminista , tarea deconstruccion
1073369359375060993	1	Veni y trata de tocarme un pelo. Imbécil fascista de mierda. Date cuenta q al final son peores q los machistas y lo estás admitiendo. Si buscas violencia vas a tener.	veni trata tocarme . imbecil fascista mierda . date cuenta q final peores q machistas admitiendo . buscas violencia tener .
1073376525846765569	1	y si tiene cara de violador el chino de mierda ese	violador chino mierda
1073377120368369665	1	Qué le pasa a este gobierno de mierda!!! Ahora te obligan a vacunarte, en contra de la Constitución y las libertades individuales. Ponete las pilas @mauriciomacri que no estamos en un país comunista!!! O querés kambiar al comunismo?\nhttp://www.radiotupambae.com.ar/index.php/noticias/not-nacionales/item/5992-vacunasnuevaleydiputados … pic.twitter.com/1v9gIuA4YJ	pasa gobierno mierda  $EXCLAMATION$ ahora obligan vacunarte , constitucion libertades individuales . ponete pilas $MENTION$ pais comunista  $EXCLAMATION$ queres kambiar comunismo ? $URL$  $ELLIPSIS$ $URL$
1073383746081034240	1	Hola negro asqueroso todavia sigues jodiendo??????????????? — ¿Todavía no encuentras los huevos que te faltan? :3 https://curiouscat.me/javiergalvan21/post/731593924?t=1544749602 …	hola negro asqueroso todavia sigues jodiendo  $QUESTION$ -- ? todavia encuentras huevos faltan ? : $NUMBER$ $URL$  $ELLIPSIS$ 
1073383762443030529	1	Porque es un comunista de mierda	comunista mierda
1073387037670170625	1	La periodista imbecil dice “ aún no se conoce la identidad de los agresores “ LOS TERRORISTAS  , tonta comunista imbecil	"periodista imbecil dice "" aun conoce identidad agresores "" terroristas , tonta comunista imbecil"
1073390032180920320	1	Lo lgbt no saca q sea machista, misogino y ignorante	lgbt saca q machista , misogino ignorante
1073394622687264768	1	"La noticia tiene un error SRES. No es que van a ""aprobar"" sino que tienen indicios para probar que el bandido comunista de iglesias y su partido de mierda...recibió financiamiento del régimen venezolano .ENTENDIDO?......DE NADA."	"noticia error sres . "" aprobar "" sino indicios probar bandido comunista iglesias partido mierda  $ELLIPSIS$ recibio financiamiento regimen venezolano . entendido ?  $ELLIPSIS$ "
1073397875319717888	1	Asqueroso comunista de mierda ese papa https://twitter.com/vjmc/status/1073338525351841792 …	asqueroso comunista mierda papa $URL$  $ELLIPSIS$ 
1073399521676328960	0	Este además de inútil es un gran payaso demagogoy oportunista ,se subió al colectivo feminista sin boleto,tiene menos calle q Venecia.	ademas inutil gran payaso demagogoy oportunista , subio colectivo feminista boleto , menos calle q venecia .
1073425571659636737	0	Deja d darle algún tipo d capacidad a ese zoquete!! el no hace ni define nada, es un payaso al frente d algo q no sabe q es, solo q esta ahi para llevarse un pedazo d la torta.	darle algun tipo capacidad zoquete ! ! hace define , payaso frente q sabe q , solo q ahi llevarse pedazo torta .
1073449898526281729	0	Tú no pagas la seguridad social y eres un puto defraudador hijo de puta.\n\n A partir de aquí que coño vas a entender tu? Se os llena la boca diciendo que no os financiáis a través de los bancos, entonces cómo? Entiendes que cualquier otra forma es ilegal porque es dinero negro?https://twitter.com/pnique/status/1073307473421963264 …	pagas seguridad social puto defraudador hijo puta . partir aqui cono entender ? llena boca diciendo financiais traves bancos , entonces como ? entiendes cualquier forma ilegal dinero negro ? $URL$  $ELLIPSIS$ 
1073498355559530496	1	Cada vez lo tengo más claro,a Sánchez se la suda España,la bandera, los españoles y hasta su propio partido. Su único objetivo es viajar y vivir como un rey. Después, entre el sueldo vitalicio y un par de libros que le escriba un 'negro', a seguir viviendo. Vamos, un puto crack.	cada vez claro , sanchez suda espana , bandera , espanoles propio partido . unico objetivo viajar vivir rey . despues , sueldo vitalicio libros escriba ' negro ' , seguir viviendo . vamos , puto crack .
1073512399540551680	1	Jajaja fíjate que el que estaba despierto esperando eras vos negro asqueroso! Jajaj	 $LOL$  fijate despierto esperando negro asqueroso !  $LOL$ 
1073535593466998784	1	Es un chavista asqueroso que  está cambiando el discurso para captar votantes y no desaparecer. Aquí lo explica bien https://youtu.be/yRez-9pNdAA 	chavista asqueroso cambiando discurso captar votantes desaparecer . aqui explica bien $URL$
1073557800494743553	1	Incapacidad ? Idiota es un plan comunista, el cual tú apoyas de fondo para ganar dinero sucio por colaborar en proteger a los corruptos de oposición que negocian tiempo. Eres infame	incapacidad ? idiota plan comunista , apoyas fondo ganar dinero sucio colaborar proteger corruptos oposicion negocian tiempo . infame
1073574031553675266	1	"Maldito ""Bolivariano"", chavista culero, traicionero, ignorante"	"maldito "" bolivariano "" , chavista culero , traicionero , ignorante"
1073594421155909635	1	Será que usted corrupto comunista nos va a decir que usen le dio esa plata???? Si de tapar se trata... que esconde vuestra merced.... o es que cree que nos comimos el cuento de su estupida declaración de renta engañapendejos. RATA es RATA adi las tire dentro del Congreso.	usted corrupto comunista decir usen dio plata  $QUESTION$ tapar trata  $ELLIPSIS$ esconde merced  $ELLIPSIS$ cree comimos cuento estupida declaracion renta enganapendejos . adi tire dentro congreso .
1073596863247515648	1	"Ahora que ""se retractó"" respecto al régimen criminal de Maduro, tal vez ""rectifique"" aduciendo que se refería a un azote de besos y caricias... o alguna otra ridiculez, al mejor estilo comunista. https://twitter.com/abc_es/status/1073594714417491968 …"	"ahora "" retracto "" respecto regimen criminal maduro , tal vez "" rectifique "" aduciendo referia azote besos caricias  $ELLIPSIS$ alguna ridiculez , mejor estilo comunista . $URL$  $ELLIPSIS$ "
1073598233954476032	1	@Castillomolleda porqué no te preguntas,imbécil de mierda,de donde saca diosdado para darse la gran vida?que cobarde y miserable eres!chavista cagón!! https://twitter.com/Castillomolleda/status/1073195343439953920 …	$MENTION$ porque preguntas , imbecil mierda , saca diosdado darse gran vida ? cobarde miserable ! chavista cagon ! ! $URL$  $ELLIPSIS$ 
1073607806035595264	1	Y ud Nayibe subcongresita q ud y su @partidoverde son una verguenza(el profe @AntanasMockus prestandose pa cedulas)..no deja d ser lo q es en todos los sentidos,comunista defensora d guerrillos narcos y corruptos, su soberbia no la deja,s @IvanDuque pk no c pued ser complacient	nayibe subcongresita q $MENTION$ verguenza ( profe $MENTION$ prestandose cedulas ) .. ser q , comunista defensora guerrillos narcos corruptos , soberbia , $MENTION$ pk pued ser complacient
1073615956000342016	1	Pero siempre hay un idiota que piensa que los migrante traen algo bueno, saca la cabeza del culo ve cojudo.\nCorreista de seguro, zurdo absurdo	siempre idiota piensa migrante traen bueno , saca cabeza culo cojudo . correista seguro , zurdo absurdo
1073641977839796229	1	Claro tendría q tener empatia y ponerme un pañuelo verde, así tiro mierda para todos lados y con el lema de ser feminista en sucio y hago lo q quiero? Nah deja #AMiNoMeRepresentan beso!	claro q tener empatia ponerme panuelo verde , asi tiro mierda lados lema ser feminista sucio hago q quiero ? $HASHTAG$ beso !
1073653009576574976	1	@CARTUJO_GUSPI permíteme que te bloquee fascista de mierda	$MENTION$ permiteme bloquee fascista mierda
1073659081393610752	1	Me da rabia que un chavista emigre marico, o sea tu deberías quedarte aquí por ignorante, conformista y mamaguevo.	rabia chavista emigre marico , deberias quedarte aqui ignorante , conformista mamaguevo .
1073662041288790017	0	Ahora son todos anti humor negro jajajaja pero chupame la pija	ahora anti humor negro  $LOL$  chupame pija
1073673097440579584	0	una vez me dijeron torta de mierda para hacerme sentir mal y en vez de eso me cague de risa xq es verdad	vez dijeron torta mierda hacerme sentir mal vez cague risa xq verdad
1073680471702364162	0	No os quieren en Europa por fascista, golpista y corruptos, no sé si es grave, pero si gracioso. Por eso a puigdemont solo le recibe la extrema derecha nazi flamenca.	quieren europa fascista , golpista corruptos , se grave , gracioso . puigdemont solo recibe extrema derecha nazi flamenca .
1073696583265501184	1	por personas como tu es que sigue maduro en el poder chavista de mierda	personas sigue maduro poder chavista mierda
1073696673770168321	1	Pues no es mi amigo ni mi hermano aquel vándalo que destruye los bienes públicos, que defiende la criminal y aberrante izquierda comunista.	pues amigo hermano aquel vandalo destruye bienes publicos , defiende criminal aberrante izquierda comunista .
1073706412969222146	1	Das asco, pena y vergüenza. Te retratas continuamente como el fascista ignorante que eres.	asco , pena verguenza . retratas continuamente fascista ignorante .
1073742562207432705	1	Estaba re distraída, por allá me doy vuelta y veo al negro esclavo d Marcos jajakaka q hacia ahí	distraida , alla doy vuelta veo negro esclavo marcos jajakaka q hacia ahi
1073747751425503232	1	Acaso es estúpida? esta comunista imbécil esta igual de imbecil que su marido, con razón están casados vieja mensa	acaso estupida ? comunista imbecil igual imbecil marido , razon casados vieja mensa
1073751444052955136	0	Siento que tengo que pedir disculpas a todas las mujeres que tache de perras zorras o prostitutas, porque se vestían como querían. era una ignorante y machista, y la verdad me siento arrepentidisma.\n“Si se viste así, obvio que la van a violar” no se nace feminista, pido perdón.	"siento pedir disculpas todas mujeres tache perras zorras prostitutas , vestian querian . ignorante machista , verdad siento arrepentidisma . "" viste asi , obvio violar "" nace feminista , pido perdon ."
1073767520967057410	0	"Yo lonqie quisiera es saber ese 8 por ciento que dice que no los.viola a quien corresponde, para decirle que se fije en sus recibos de sueldo !!! O decirle además que mañana voy a firmar el ""Proyecto Varela"". Y lo.voy a decir públicamente jjja corrupto los comunista!!#abajo"	"lonqie quisiera saber $NUMBER$ ciento dice los.viola corresponde , decirle fije recibos sueldo  $EXCLAMATION$ decirle ademas manana voy firmar "" proyecto varela "" . lo.voy decir publicamente  $LOL$  corrupto comunista ! ! $HASHTAG$"
1073770267456008192	1	Petro es un asqueroso terrorista de mierda incendiario comunista	petro asqueroso terrorista mierda incendiario comunista
1073779541691260928	1	enana de mierda torta de mierda merecías menos que tito	enana mierda torta mierda merecias menos tito
1073794830332035072	1	Negra de mierda se hace la feminista	negra mierda hace feminista
1073794842419974144	0	—Bienvenido a Juan Váldez.\n—Un café con leche, por favor.\n—¿Desea acompañarlo con torta de zanahoria, bizcocho, galletas? \n—No señora. \n—¿Leche de soya, deslactosada, semidescremada?\n—No señora\n—¿Azúcar moreno, integral, orgánico, estevia?\n—¡Maldita sea, sólo deme el puto café!	-- bienvenido juan valdez . -- cafe leche , favor . -- ? desea acompanarlo torta zanahoria , bizcocho , galletas ? -- senora . -- ? leche soya , deslactosada , semidescremada ? -- senora -- ? azucar moreno , integral , organico , estevia ? -- ! maldita , solo deme puto cafe !
1073804790470197248	1	Vos y todas esas tortas resentidas de la vida vayanse a vivir a una isla y no contaminen mas nuestra sociedad,mi hija es gay pero no una torta sucia fundamentalista odiosa como vos,es una chica divina que lucha por sus derechos y la respeto obvio,pero no a gente de mierda VOS	todas tortas resentidas vida vayanse vivir isla contaminen sociedad , hija gay torta sucia fundamentalista odiosa , chica divina lucha derechos respeto obvio , gente mierda
1073841220118552576	1	Que a ti te parezca una subnormalidad es lógico, eres un fascista de mierda, quitate la careta que se te ve la goma.	parezca subnormalidad logico , fascista mierda , quitate careta goma .
1073844874582069248	0	A mi no me sigas más . Hoy me dijiste chavista de mierda por meterme con Ramos Allup , uno de los más grandes colaboradores de esta dictadura . Si tú no estás claro en tu vida es tu asunto, no el mío . Buenas noches @nestorjaramil16 Au Revoir	sigas . hoy dijiste chavista mierda meterme ramos allup , grandes colaboradores dictadura . claro vida asunto , . buenas noches $MENTION$ revoir
1073858123008483328	1	Que culpa tiene la gente de que seas una lerda ignorante, machista y fascista? Como no separarse de basura humana como vosotros? PUTA ESPANYA.	culpa gente lerda ignorante , machista fascista ? separarse basura humana ? puta espanya .
1073866512455397376	1	"3 planteles al pedo y un negro q grita ""puto"""	"$NUMBER$ planteles pedo negro q grita "" puto """
1073886802677780481	1	O tu te expresas como un mono. Lo escrito, escrito esta, golpista, fascista, idiota!	expresas mono . escrito , escrito , golpista , fascista , idiota !
1073897478691393537	1	Sigue siendo chavista rolo de estupido !! https://twitter.com/manaure263/status/1073737798165893125 …	sigue siendo chavista rolo estupido ! ! $URL$  $ELLIPSIS$ 
1073934101437140993	1	No sueñes que volverán los socialistas saqueadores y corruptos. Aqui en Bolivia lucharemos con todas las fuerzas para terminar con la falacia comunista. LA DERECHA ESTÁ DE VUELTA.	suenes volveran socialistas saqueadores corruptos . aqui bolivia lucharemos todas fuerzas terminar falacia comunista . derecha vuelta .
1073956994913054723	0	De verdad no entiendo qué pasa con muchos venezolanos y digo que a la mujer Venezolana deben presentarla tal cual es y recuerden que nosotros somos una mezcla de razas negro indio español y no porque defienda esa parte soy chavista primero muerta que ignorante	verdad entiendo pasa venezolanos digo mujer venezolana deben presentarla tal recuerden mezcla razas negro indio espanol defienda parte chavista primero muerta ignorante
1073970240881651712	1	Ese negro asqueroso ya no es mi amigo, durmiendo andaba anoche PASAO EN PUTO	negro asqueroso amigo , durmiendo andaba anoche pasao puto
1073982618742521856	1	Líbranos de este corrupto comunista este es más peligroso q petro la piedad  Iván doña arepa el bolivar los Robledo la esposa de doña arepa etc y los farucos y los m19 ojo	libranos corrupto comunista peligroso q petro piedad ivan dona arepa bolivar robledo esposa dona arepa etc farucos m19 ojo
1073986727663022082	1	De la pendeja comunista hdp	pendeja comunista hdp
1073987673642205184	0	puse mañana en vez de ayer... ke karajos quede idiota de tanta torta y escabio https://twitter.com/Rodrigo_dap/status/1073984562538180611 …	puse manana vez ayer  $ELLIPSIS$ karajos quede idiota tanta torta escabio $URL$  $ELLIPSIS$ 
1074006208217001986	1	Si wena la descripción vieja lesbiana comunista de mierda y no me diga nada... Por que atenta contra mí libertad de expresión	wena descripcion vieja lesbiana comunista mierda diga  $ELLIPSIS$ atenta libertad expresion
1074009689531342848	1	Cerra el orto negro puto	cerra orto negro puto
1074014676948844544	0	No sé si tengo que decirlo en inglés, japonés o chino.\n\nPERO NO ME COPIÉIS MÁS BIOGRAFÍAS.\nNO\nME\nCOPIÉIS\nMÁS\nBIOGRAFÍAS.\n\nLlevo tiempo siendo plagiada por gentuza que tiene la originalidad en el culo, y encima luego te meten un block porque son unos cobardes de mierda. >	se decirlo ingles , japones chino . copieis biografias . copieis biografias . llevo tiempo siendo plagiada gentuza originalidad culo , encima luego meten block cobardes mierda . >
1074018006257274880	1	Siempre le creeré al violador que violan tipos. Si ella jamás hizo nada, el tiempo lo dirá, pero jamás me perdonaría haber estado del lado de un feminista. Vuelvo a decir: Muerte a papel sucio verde \nAsi de idiota son, flor de putta... pic.twitter.com/LYJjuD0E6M	siempre creere violador violan tipos . jamas hizo , tiempo dira , jamas perdonaria haber lado feminista . vuelvo decir : muerte papel sucio verde asi idiota , flor putta  $ELLIPSIS$ $URL$
1074018130303860737	1	Esto no es cuestión de religión, pero Bergoglio, aparte de comunista, está defendiendo a campo traviesa a dictadores, genocidas narcotraficantes y corruptos de toda clase. Está destruyendo las bases morales de la Iglesia y el cristianismo. Jefe corrupto del Vaticano.	cuestion religion , bergoglio , aparte comunista , defendiendo campo traviesa dictadores , genocidas narcotraficantes corruptos clase . destruyendo bases morales iglesia cristianismo . jefe corrupto vaticano .
1074021067361083395	0	pero si parece el puto anticristo con los ojos en negro xd	parece puto anticristo ojos negro xd
